,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
28860,3.0,6.0,4.0,21.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,22.0,625.46,25.0,25.0,0.0,0.0,25.0,4266.78,0.5,67.0,1189.279,50.0
28916,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,528.28,40.5,23.0,0.0,0.0,12.0,3803.8,1.0,110.0,1060.234,35.0
28920,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,7.0,528.28,33.0,7.0,0.0,0.0,7.0,3149.55,1.0,110.0,877.874,14.0
28924,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,12.0,528.28,13.6,12.5,0.0,0.0,12.5,2223.59,0.5,110.0,619.781,25.0
28928,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,18.0,528.28,27.0,0.0,0.0,0.0,0.0,4268.95,1.0,110.0,1189.884,0.0
28931,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,23.0,528.28,31.5,0.0,0.0,0.0,0.0,2440.95,0.5,110.0,680.365,0.0
28934,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,29.0,528.28,36.0,6.0,0.0,0.0,0.0,5179.69,1.0,110.0,1443.735,6.0
28937,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,35.0,528.28,22.5,25.0,0.0,0.0,25.0,2362.7,0.5,110.0,658.556,50.0
28940,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,6.0,100.0,41.0,528.28,18.0,15.0,0.0,0.0,14.0,4971.02,1.0,110.0,1385.572,29.0
28946,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,47.0,528.28,18.0,5.0,0.0,0.0,6.0,2771.34,0.5,110.0,772.455,11.0
28952,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,52.0,528.28,22.0,5.5,0.0,0.0,8.5,2275.76,0.5,110.0,634.323,14.0
28954,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,57.0,528.28,27.0,16.0,0.0,0.0,16.0,3997.25,1.0,110.0,1114.154,32.0
28957,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,62.0,528.28,34.2,14.0,0.0,0.0,11.0,4823.22,1.0,110.0,1344.377,25.0
28967,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,77.0,528.28,36.8,0.0,0.0,0.0,0.0,5388.35,1.0,110.0,1501.895,0.0
28969,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,82.0,528.28,34.2,0.0,0.0,0.0,0.0,3769.02,1.0,110.0,1050.538,0.0
28976,3.0,6.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,93.0,528.28,22.08,0.0,0.0,0.0,10.0,2708.31,1.0,110.0,754.887,10.0
28979,3.0,6.0,4.0,32.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,99.0,528.28,18.0,0.0,0.0,0.0,0.0,2010.58,0.5,110.0,560.409,0.0
28980,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,3.0,651.26,22.0,12.5,0.0,0.0,12.5,2564.85,1.0,98.0,522.588,25.0
28990,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,13.0,651.26,5.5,1.335,0.0,0.0,1.67,523.84,1.0,98.0,106.732,3.005
29001,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,23.0,651.26,13.3,5.34,0.0,0.0,5.63,1719.32,2.0,98.0,350.311,10.969999999999999
29003,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,29.0,651.26,10.0,4.005,0.0,0.0,3.35,571.66,0.5,98.0,116.477,7.355
29004,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,29.0,651.26,15.0,5.34,0.0,0.0,6.7,523.84,0.25,98.0,106.732,12.04
29005,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,34.0,651.26,3.3,0.0,0.0,0.0,0.0,297.78,1.0,98.0,60.673,0.0
29013,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,39.0,651.26,6.6,13.35,0.0,0.0,13.35,765.11,0.25,98.0,155.892,26.7
29016,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,49.0,651.26,22.0,0.0,0.0,0.0,0.0,1695.41,0.5,98.0,345.439,0.0
29018,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,49.0,651.26,8.8,5.34,0.0,0.0,4.668,523.84,0.25,98.0,106.732,10.008
29024,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,54.0,651.26,4.4,6.675,0.0,0.0,6.68,543.4,2.0,98.0,110.718,13.355
29025,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,54.0,651.26,5.5,0.0,0.0,0.0,0.0,1841.04,0.5,98.0,375.112,0.0
29027,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,59.0,651.26,4.248,0.25,0.0,0.0,0.25,260.83,2.0,98.0,53.145,0.5
29031,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,64.0,651.26,3.3,0.0,0.0,0.0,0.0,704.25,0.25,98.0,143.491,0.0
29034,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,69.0,651.26,22.0,12.5,0.0,0.0,12.5,254.31,1.0,98.0,51.816,25.0
29035,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,69.0,651.26,11.0,2.0,0.0,0.0,3.0,389.07,1.0,98.0,79.273,5.0
29037,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,69.0,651.26,3.3,1.0,0.0,0.0,1.0,1132.45,1.0,98.0,230.736,2.0
29045,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,79.0,651.26,22.0,20.025,0.0,0.0,16.67,2782.21,0.5,98.0,566.875,36.695
29048,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,79.0,651.26,3.3,5.34,0.0,0.0,10.668,1110.71,0.25,98.0,226.308,16.008
29055,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,89.0,651.26,5.0,1.0,0.0,0.0,1.0,889.0,0.25,98.0,181.134,2.0
29058,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,89.0,651.26,2.2,1.335,0.0,0.0,1.667,115.2,0.5,98.0,23.472,3.002
29064,3.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,105.0,651.26,25.0,10.0,0.0,0.0,10.0,5996.96,1.0,98.0,1221.881,20.0
29067,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,2.0,100.0,4.0,779.68,15.61,12.5,0.0,12.5,0.0,2708.31,1.0,87.0,551.819,25.0
29082,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,24.0,779.68,1.672,1.3,0.0,0.0,1.5,273.87,0.3,87.0,55.801,2.8
29084,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,24.0,779.68,17.0,17.0,0.0,0.0,14.0,2749.6,1.0,87.0,560.231,31.0
29092,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,2.0,100.0,30.0,779.68,33.45,25.0,0.0,25.0,0.0,3264.75,1.0,87.0,665.193,50.0
29095,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,36.0,779.68,11.15,10.0,0.0,0.0,10.0,2401.83,1.0,87.0,489.373,20.0
29104,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,55.0,779.68,14.95,6.875,0.0,8.35,0.0,3403.86,1.12,87.0,693.537,15.225
29108,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,100.0,61.0,779.68,50.0,25.0,0.0,25.0,0.0,4990.59,1.25,87.0,1016.833,50.0
29115,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,66.0,779.68,11.15,11.0,0.0,11.69,0.0,1791.05,0.5,87.0,364.926,22.689999999999998
29117,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,2.0,100.0,73.0,779.68,14.495,50.0,0.0,12.5,0.0,3638.61,1.0,87.0,741.366,62.5
29136,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,2.0,100.0,104.0,779.68,12.86,25.0,0.0,25.0,0.0,2314.88,1.0,87.0,471.657,50.0
29137,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,110.0,779.68,22.3,25.0,0.0,0.0,25.0,1636.72,0.6,87.0,333.482,50.0
29142,3.0,6.0,5.0,14.0,9.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,100.0,110.0,779.68,7.5,0.0,0.0,0.0,0.0,1506.3,0.25,87.0,306.909,0.0
29146,3.0,6.0,5.0,14.0,9.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,122.0,779.68,17.84,12.5,0.0,0.0,12.5,1632.37,1.0,87.0,332.595,25.0
29218,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,516.94,28.0,13.0,0.0,0.0,12.5,2362.7,0.5,102.0,512.21,25.5
29222,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,516.94,14.0,10.5,0.0,0.0,6.5,1143.31,0.2,102.0,247.858,17.0
29225,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,516.94,4.2,4.5,0.0,0.0,4.5,465.15,0.1,102.0,100.84,9.0
29241,3.0,6.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,60.0,31.0,516.94,3.0,4.5,0.0,0.0,0.0,340.39,0.1,102.0,73.793,4.5
29250,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,38.0,516.94,15.0,17.5,0.0,0.0,17.5,2593.1,0.5,102.0,562.158,35.0
29252,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,38.0,516.94,17.0,17.5,0.0,0.0,17.5,2897.41,1.0,102.0,628.13,35.0
29253,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,38.0,516.94,2.0,0.0,0.0,0.0,0.0,395.6,5.0,102.0,85.762,0.0
29255,3.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,45.0,516.94,4.3,4.5,0.0,0.0,4.5,263.01,0.05,102.0,57.017,9.0
29257,3.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,52.0,516.94,4.0,7.5,0.0,0.0,6.5,1080.28,0.1,102.0,234.194,14.0
29264,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,66.0,516.94,6.0,3.5,0.0,0.0,2.5,645.56,4.0,102.0,139.95,6.0
29266,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,66.0,516.94,6.0,2.5,0.0,0.0,2.5,808.58,0.15,102.0,175.292,5.0
29276,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,73.0,516.94,14.0,6.25,0.0,0.0,6.25,862.92,0.2,102.0,187.072,12.5
29293,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,94.0,516.94,2.0,2.5,0.0,0.0,2.5,399.94,5.0,102.0,86.703,5.0
29296,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,94.0,516.94,14.0,25.0,0.0,0.0,25.0,2199.68,0.4,102.0,476.868,50.0
29298,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,101.0,516.94,14.0,6.25,0.0,0.0,6.25,673.82,0.2,102.0,146.077,12.5
29308,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,108.0,516.94,35.0,37.5,0.0,0.0,37.75,2760.47,0.5,102.0,598.443,75.25
29313,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,115.0,516.94,14.0,12.5,0.0,0.0,12.5,571.66,0.08,102.0,123.931,25.0
29315,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,115.0,516.94,65.0,25.0,0.0,0.0,25.0,5055.79,1.0,102.0,1096.045,50.0
29323,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,122.0,516.94,30.0,12.5,0.0,0.0,12.5,1886.68,0.33,102.0,409.013,25.0
29331,3.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,129.0,516.94,35.0,37.75,0.0,0.0,37.75,2010.58,0.3,102.0,435.873,75.5
29344,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,14.0,659.35,15.0,25.0,0.0,0.0,20.0,5577.46,1.2,92.0,1209.137,45.0
29350,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,100.0,19.0,659.35,30.0,0.0,0.0,0.0,50.0,4690.63,1.0,92.0,1016.882,50.0
29354,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,24.0,659.35,17.0,25.0,0.0,0.0,25.0,5570.94,1.0,92.0,1207.724,50.0
29357,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,24.0,659.35,17.0,25.0,0.0,0.0,25.0,3397.34,0.75,92.0,736.509,50.0
29368,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,100.0,76.0,659.35,25.0,0.0,0.0,0.0,33.0,5416.61,1.0,92.0,1174.267,33.0
29373,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,85.0,659.35,25.0,33.0,0.0,0.0,33.0,5012.32,1.0,92.0,1086.622,66.0
29374,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,85.0,659.35,25.0,33.0,0.0,0.0,33.0,3729.9,0.65,92.0,808.606,66.0
29389,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,112.0,659.35,10.0,50.0,0.0,0.0,25.0,2362.7,0.7,92.0,512.21,75.0
29390,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,112.0,659.35,10.0,50.0,0.0,0.0,25.0,4884.08,1.0,92.0,1058.82,75.0
29399,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,100.0,126.0,659.35,50.0,50.0,0.0,0.0,25.0,4610.21,0.9,92.0,999.448,75.0
29404,3.0,6.0,6.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,100.0,137.0,659.35,16.0,12.0,0.0,0.0,0.0,2790.9,0.5,92.0,605.04,12.0
