,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
65624,4.0,6.0,9.0,7.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,122.0,345.08,9.72,0.0,2554.79,281.03,0.0
65626,4.0,6.0,9.0,7.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,127.0,345.08,45.36,0.0,3756.91,413.26,0.0
65629,4.0,6.0,9.0,7.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,127.0,345.08,12.96,0.0,1060.15,116.61999999999999,0.0
65630,4.0,6.0,9.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,137.0,345.08,3.8,0.0,655.23,72.08,0.0
65633,4.0,6.0,9.0,7.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,345.08,29.16,0.0,3867.9599999999996,425.48,0.0
65637,4.0,6.0,9.0,7.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,345.08,7.38,0.0,565.24,62.18,0.0
65638,4.0,6.0,9.0,7.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,142.0,345.08,13.68,0.0,2973.0,327.03000000000003,0.0
65639,4.0,6.0,9.0,7.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,142.0,345.08,6.48,0.0,2064.08,227.05,0.0
65643,4.0,6.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,153.0,345.08,13.68,0.0,2080.94,228.9,0.0
65645,4.0,6.0,9.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,153.0,345.08,5.7,0.0,1290.93,142.0,0.0
65646,4.0,6.0,9.0,7.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,153.0,345.08,11.76,0.0,2485.88,273.45,0.0
65648,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,366.41,60.8,0.0,4829.2,342.87,0.0
65650,4.0,6.0,9.0,15.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,366.41,2.66,0.0,225.08,15.98,0.0
65651,4.0,6.0,9.0,15.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,366.41,20.14,0.0,1253.4,88.99000000000001,0.0
65652,4.0,6.0,9.0,15.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,366.41,10.44,0.0,983.3100000000001,69.82000000000001,0.0
65653,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,366.41,53.2,0.0,2472.7,175.56,0.0
65655,4.0,6.0,9.0,15.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,33.0,366.41,55.43,0.0,4282.88,304.08,0.0
65656,4.0,6.0,9.0,15.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,33.0,366.41,9.88,0.0,2003.1399999999999,142.22,0.0
65657,4.0,6.0,9.0,15.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,33.0,366.41,41.04,0.0,5882.98,417.69,0.0
65659,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,39.0,366.41,12.92,0.0,867.98,61.629999999999995,0.0
65661,4.0,6.0,9.0,15.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,39.0,366.41,45.6,0.0,3647.66,258.97999999999996,0.0
65663,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,51.0,366.41,10.44,0.0,3365.0,238.92000000000002,0.0
65665,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,51.0,366.41,4.56,0.0,2233.28,158.56,0.0
65668,4.0,6.0,9.0,15.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,51.0,366.41,4.56,0.0,1929.05,136.95999999999998,0.0
65669,4.0,6.0,9.0,15.0,3.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,51.0,366.41,10.38,0.0,1903.77,135.17,0.0
65670,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,57.0,366.41,6.96,0.0,1536.19,109.07,0.0
65672,4.0,6.0,9.0,15.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,57.0,366.41,21.28,0.0,2968.31,210.75,0.0
65673,4.0,6.0,9.0,15.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,57.0,366.41,8.12,0.0,1580.57,112.22000000000001,0.0
65674,4.0,6.0,9.0,15.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,69.0,366.41,10.44,0.0,2149.54,152.62,0.0
65675,4.0,6.0,9.0,15.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,69.0,366.41,13.68,0.0,2111.56,149.92000000000002,0.0
65678,4.0,6.0,9.0,15.0,3.0,2.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,69.0,366.41,4.56,0.0,557.08,39.550000000000004,0.0
65679,4.0,6.0,9.0,15.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,87.0,366.41,41.76,0.0,4585.3,325.56,0.0
65680,4.0,6.0,9.0,15.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,87.0,366.41,17.4,0.0,1916.87,136.1,0.0
65681,4.0,6.0,9.0,15.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,87.0,366.41,13.92,0.0,1561.45,110.86,0.0
65682,4.0,6.0,9.0,15.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,87.0,366.41,36.48,19.411,1759.4199999999998,124.92000000000002,19.411
65683,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,366.41,4.56,0.0,671.78,47.699999999999996,0.0
65685,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,366.41,6.96,0.0,1514.8,107.54999999999998,0.0
65687,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,366.41,3.33,0.0,502.22,35.66,0.0
65688,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,105.0,366.41,52.2,0.0,3991.6200000000003,283.40999999999997,0.0
65689,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,105.0,366.41,43.5,0.0,1908.69,135.51999999999998,0.0
65693,4.0,6.0,9.0,15.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,105.0,366.41,32.3,0.0,2677.4399999999996,190.1,0.0
65695,4.0,6.0,9.0,15.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,111.0,366.41,51.0,0.0,4904.8,348.24,0.0
65696,4.0,6.0,9.0,15.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,111.0,366.41,25.0,0.0,4210.42,298.94,0.0
65698,4.0,6.0,9.0,15.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,111.0,366.41,30.4,0.0,3881.3399999999997,275.58,0.0
65701,4.0,6.0,9.0,15.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,123.0,366.41,12.48,0.0,2632.0,186.87,0.0
65703,4.0,6.0,9.0,15.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,123.0,366.41,60.0,0.0,4975.570000000001,353.27000000000004,0.0
65705,4.0,6.0,9.0,15.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,123.0,366.41,36.48,0.0,2868.04,203.63000000000002,0.0
65708,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,129.0,366.41,2.28,0.0,150.16,10.66,0.0
65709,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,129.0,366.41,27.36,0.0,1230.9199999999998,87.4,0.0
65711,4.0,6.0,9.0,15.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,129.0,366.41,36.48,0.0,2587.05,183.68,0.0
65712,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,366.41,60.0,0.0,5399.46,383.36,0.0
65713,4.0,6.0,9.0,15.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,366.41,9.12,0.0,590.84,41.949999999999996,0.0
65717,4.0,6.0,9.0,15.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,366.41,13.68,0.0,534.56,37.95,0.0
65718,4.0,6.0,9.0,15.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,366.41,10.44,0.0,983.65,69.84,0.0
65719,4.0,6.0,9.0,15.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,366.41,27.36,0.0,1692.34,120.16,0.0
65720,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,366.41,4.56,0.0,590.84,41.949999999999996,0.0
65722,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,366.41,4.56,0.0,689.3199999999999,48.94,0.0
65723,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,366.41,45.6,0.0,1391.92,98.83,0.0
65725,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,366.41,20.88,0.0,2402.32,170.57,0.0
65727,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,366.41,5.7,0.0,874.7,62.1,0.0
65728,4.0,6.0,9.0,15.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,366.41,9.12,0.0,918.61,65.22,0.0
65729,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,366.41,6.96,0.0,838.42,59.53000000000001,0.0
65733,4.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,182.0,366.41,9.12,0.0,780.78,55.44,0.0
65734,4.0,6.0,9.0,15.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,182.0,366.41,6.08,0.0,605.6899999999999,43.0,0.0
65735,4.0,6.0,9.0,15.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,182.0,366.41,45.6,0.0,4015.77,285.12,0.0
65736,4.0,6.0,9.0,15.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,182.0,366.41,48.64,0.0,4379.55,310.95,0.0
65738,4.0,6.0,9.0,15.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,182.0,366.41,6.08,0.0,518.28,36.8,0.0
65739,4.0,6.0,9.0,15.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,182.0,366.41,4.56,0.0,289.01,20.52,0.0
65740,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,346.98,45.92,0.0,1558.29,218.16,0.0
65741,4.0,6.0,10.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,346.98,44.52,38.823,1774.23,248.39000000000001,38.823
65742,4.0,6.0,10.0,7.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,34.3,0.0,2398.94,335.84999999999997,0.0
65743,4.0,6.0,10.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,24.46,0.0,1676.1999999999998,234.67,0.0
65744,4.0,6.0,10.0,7.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,12.6,0.0,848.3599999999999,118.77,0.0
65745,4.0,6.0,10.0,7.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,38.52,0.0,2706.29,378.88,0.0
65746,4.0,6.0,10.0,7.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,19.6,0.0,1160.71,162.5,0.0
65747,4.0,6.0,10.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,24.5,0.0,1041.18,145.77,0.0
65748,4.0,6.0,10.0,7.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,49.0,0.0,4540.1900000000005,635.63,0.0
65750,4.0,6.0,10.0,7.0,1.0,1.0,1.0,10.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,22.96,0.0,912.69,127.78,0.0
65751,4.0,6.0,10.0,7.0,1.0,1.0,1.0,10.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,80.36,0.0,2466.2200000000003,345.27,0.0
65752,4.0,6.0,10.0,7.0,1.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,16.6,0.0,2197.87,307.7,0.0
65753,4.0,6.0,10.0,7.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,346.98,24.5,0.0,2361.14,330.56,0.0
65754,4.0,6.0,10.0,7.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,346.98,24.6,0.0,2880.85,403.32,0.0
65755,4.0,6.0,10.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,16.0,346.98,45.92,0.0,3178.47,444.99000000000007,0.0
65756,4.0,6.0,10.0,7.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,346.98,48.62,0.0,4113.01,575.82,0.0
65758,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,22.0,346.98,29.52,0.0,1244.68,174.26,0.0
65759,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,42.0,0.0,2366.54,331.32,0.0
65760,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,12.6,0.0,842.7700000000001,117.99,0.0
65761,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,4.2,0.0,272.38,38.129999999999995,0.0
65762,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,21.0,0.0,1564.68,219.06,0.0
65763,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,25.2,0.0,2757.6699999999996,386.07,0.0
65764,4.0,6.0,10.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,14.76,0.0,1154.41,161.62,0.0
65765,4.0,6.0,10.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,21.0,0.0,1604.5200000000002,224.63000000000002,0.0
65766,4.0,6.0,10.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,346.98,22.08,0.0,1661.2099999999998,232.57,0.0
65767,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,34.0,346.98,29.52,0.0,2528.31,353.96000000000004,0.0
65769,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,346.98,50.2,0.0,3264.16,456.97999999999996,0.0
65770,4.0,6.0,10.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,346.98,49.0,0.0,3186.79,446.15,0.0
65771,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,346.98,38.4,0.0,1212.8,169.79,0.0
65772,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,346.98,50.4,0.0,3455.49,483.77,0.0
65773,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,346.98,63.0,0.0,3618.71,506.62,0.0
65774,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,34.0,346.98,24.6,0.0,2142.81,299.98999999999995,0.0
65775,4.0,6.0,10.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,346.98,25.2,0.0,2531.16,354.36,0.0
65776,4.0,6.0,10.0,7.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,346.98,33.6,0.0,2804.07,392.57,0.0
