,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
26332,50.0,3.0,5.0,8.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,105.0,388.12,22.32,0.0,0.0,0.0,1.06,96598.0,965.98,965.98,199.958,0.0
26333,50.0,3.0,5.0,8.0,11.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,105.0,388.12,1.52,0.0,0.0,0.0,0.69,131545.0,1315.45,1315.45,272.298,0.0
26345,50.0,3.0,5.0,8.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,123.0,388.12,0.62,0.0,0.0,0.0,3.22,14071.0,140.71,140.71,29.127,0.0
26350,50.0,3.0,5.0,8.0,11.0,3.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,129.0,388.12,1.86,0.0,0.0,0.0,1.02,42830.0,428.3,428.3,88.658,0.0
26375,50.0,3.0,5.0,8.0,11.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,177.0,388.12,0.98,0.0,0.0,0.0,0.82,14680.0,146.8,146.8,30.388,0.0
26376,50.0,3.0,5.0,8.0,11.0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,177.0,388.12,1.96,0.0,0.0,0.0,0.76,24490.0,244.9,244.9,50.694,0.0
26388,50.0,3.0,5.0,8.0,16.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,70.0,1.0,4.0,398.31,9999.999,0.0,0.0,0.0,1.11,23664.0,236.64,236.64,48.984,0.0
26490,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,412.88,8.5,0.0,0.0,0.0,0.43,68347.0,683.47,683.47,51.26,0.0
26491,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,412.88,3.5,0.0,0.0,0.0,0.22,23219.0,232.19,232.19,17.414,0.0
26495,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,412.88,3.75,0.0,0.0,0.0,0.76,29404.0,294.04,294.04,22.053,0.0
26496,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,412.88,2.7,0.0,0.0,0.0,0.9,31569.0,315.69,315.69,23.677,0.0
26498,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,13.0,412.88,15.0,0.0,0.0,0.0,0.18,121131.0,1211.31,1211.31,90.848,0.0
26503,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,18.0,412.88,4.9,0.0,0.0,0.0,2.33,45378.0,453.78,453.78,34.034,0.0
26505,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,412.88,6.75,0.0,0.0,0.0,0.68,53636.0,536.26,536.36,40.227,0.0
26512,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,28.0,412.88,3.04,0.0,0.0,0.0,0.7,22529.0,225.29,225.29,16.897,0.0
26513,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,28.0,412.88,21.0,0.0,0.0,0.0,0.83,168411.0,1684.11,1684.11,126.308,0.0
26515,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,412.88,5.2,0.0,0.0,0.0,0.27,45222.0,452.22,452.22,33.917,0.0
26517,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,412.88,7.7,0.0,0.0,0.0,0.27,136589.0,1365.89,1365.89,102.442,0.0
26521,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,412.88,18.5,0.0,0.0,0.0,0.28,147672.0,1476.72,1476.72,110.754,0.0
26522,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,33.0,412.88,22.04,0.0,0.0,0.0,0.42,165374.0,1653.74,1653.74,124.031,0.0
26523,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,33.0,412.88,3.5,0.0,0.0,0.0,0.67,54152.0,541.52,541.52,40.614,0.0
26524,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,33.0,412.88,1.4,0.0,0.0,0.0,0.62,31843.0,318.43,318.43,23.882,0.0
26526,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,33.0,412.88,19.55,0.0,0.0,0.0,1.0,155577.0,1555.77,1555.77,116.683,0.0
26529,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,43.0,412.88,4.5,0.0,0.0,0.0,0.35,31296.0,312.96,312.96,23.472,0.0
26530,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,43.0,412.88,4.5,0.0,0.0,0.0,0.3,35800.0,358.0,358.0,26.85,0.0
26532,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,412.88,13.5,0.0,0.0,0.0,0.52,107264.0,1072.64,1072.64,80.448,0.0
26533,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,412.88,6.3,0.0,0.0,0.0,1.19,110817.0,1108.17,1108.17,83.113,0.0
26535,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,412.88,15.75,0.0,0.0,0.0,0.37,126507.0,1265.07,1265.07,94.88,0.0
26537,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,58.0,412.88,12.0,0.0,0.0,0.0,0.79,96507.0,965.07,965.07,72.38,0.0
26538,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,412.88,7.5,0.0,0.0,0.0,0.44,88651.0,886.51,886.51,66.488,0.0
26539,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,58.0,412.88,14.22,0.0,0.0,0.0,0.5,112810.0,1128.1,1128.1,84.608,0.0
26541,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,58.0,412.88,15.6,0.0,0.0,0.0,0.84,118036.0,1180.36,1180.36,88.527,0.0
26543,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,58.0,412.88,2.8,0.0,0.0,0.0,0.61,40164.0,399.99,401.64,30.123,0.0
26548,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,63.0,412.88,15.75,0.0,0.0,0.0,0.32,124045.0,1240.45,1240.45,93.034,0.0
26550,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,63.0,412.88,40.0,0.0,0.0,0.0,0.65,318925.0,3189.25,3189.25,239.194,0.0
26553,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,73.0,412.88,24.0,0.0,0.0,0.0,0.71,192067.0,1920.67,1920.67,144.05,0.0
26560,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,73.0,412.88,8.4,0.0,0.0,0.0,0.17,136980.0,1369.8,1369.8,102.735,0.0
26563,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,78.0,412.88,10.75,0.0,0.0,0.0,0.33,84883.0,848.83,848.83,63.662,0.0
26564,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,412.88,5.6,0.0,0.0,0.0,0.89,75860.0,758.6,758.6,56.895,0.0
26567,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,88.0,412.88,7.75,0.0,0.0,0.0,0.19,61112.0,611.12,611.12,45.834,0.0
26570,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,88.0,412.88,6.0,0.0,0.0,0.0,0.71,49471.0,494.71,494.71,37.103,0.0
26572,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,88.0,412.88,3.5,0.0,0.0,0.0,0.86,40801.0,408.01,408.01,30.601,0.0
26574,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,93.0,412.88,10.5,0.0,0.0,0.0,4.66,85551.0,1185.3746742546282,855.51,64.163,0.0
26575,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,93.0,412.88,2.75,0.0,0.0,0.0,3.21,20506.0,205.06,205.06,15.38,0.0
26577,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,93.0,412.88,3.5,0.0,0.0,0.0,0.45,31450.0,314.5,314.5,23.588,0.0
26582,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,103.0,412.88,42.75,0.0,0.0,0.0,3.6,339930.0,3399.3,3399.3,254.948,0.0
26583,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,103.0,412.88,16.0,0.0,0.0,0.0,0.33,130188.0,1301.88,1301.88,97.641,0.0
26584,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,412.88,4.2,0.0,0.0,0.0,0.3,42666.0,426.66,426.66,32.0,0.0
26588,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,412.88,2.1,0.0,0.0,0.0,1.0,38578.0,385.78,385.78,28.934,0.0
26590,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,412.88,7.0,0.0,0.0,0.0,1.66,50431.0,504.31,504.31,37.823,0.0
26591,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,108.0,412.88,27.0,0.0,0.0,0.0,0.73,204977.0,2049.77,2049.77,153.733,0.0
26598,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,118.0,412.88,15.0,0.0,0.0,0.0,0.3,121900.0,1219.0,1219.0,91.425,0.0
26602,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,412.88,40.5,0.0,0.0,0.0,0.6,323236.0,3232.36,3232.36,242.427,0.0
26604,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,118.0,412.88,4.5,0.0,0.0,0.0,0.55,35104.0,351.04,351.04,26.328,0.0
26605,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,412.88,16.5,0.0,0.0,0.0,0.52,135322.0,1353.22,1353.22,101.492,0.0
26607,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,412.88,31.5,0.0,0.0,0.0,1.11,253448.0,2534.48,2534.48,190.086,0.0
26609,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,11.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,412.88,0.38,0.0,0.0,0.0,1.68,15367.0,153.67,153.67,11.525,0.0
26610,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,123.0,412.88,15.6,0.0,0.0,0.0,0.71,118919.0,1189.19,1189.19,89.189,0.0
26611,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,123.0,412.88,6.0,0.0,0.0,0.0,0.3,47921.0,479.21,479.21,35.941,0.0
26614,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,412.88,12.75,0.0,0.0,0.0,0.35,93853.0,938.53,938.53,70.39,0.0
26616,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,412.88,16.5,0.0,0.0,0.0,0.28,133057.0,1330.57,1330.57,99.793,0.0
26617,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,412.88,4.5,0.0,0.0,0.0,0.22,35068.0,350.68,350.68,26.301,0.0
26622,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,133.0,412.88,5.25,0.0,0.0,0.0,0.78,46889.0,468.89,468.89,35.167,0.0
26623,50.0,3.0,5.0,9.0,7.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,138.0,412.88,2.75,0.0,0.0,0.0,0.71,22787.0,227.87,227.87,17.09,0.0
26625,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,148.0,412.88,4.5,0.0,0.0,0.0,2.5,33864.0,338.64,338.64,25.398,0.0
26627,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,148.0,412.88,2.75,0.0,0.0,0.0,2.5,26834.0,268.34,268.34,20.126,0.0
26628,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,148.0,412.88,5.25,0.0,0.0,0.0,0.52,43261.0,432.61,432.61,32.446,0.0
26632,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,148.0,412.88,2.75,0.0,0.0,0.0,1.18,21310.0,213.1,213.1,15.983,0.0
26636,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,248.0,412.88,12.75,0.0,0.0,0.0,1.55,98151.0,981.51,981.51,73.613,0.0
26637,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,248.0,412.88,0.75,0.0,0.0,0.0,1.46,8770.0,87.7,87.7,6.578,0.0
26638,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,248.0,412.88,7.75,0.0,0.0,0.0,0.09,58747.0,587.47,587.47,44.06,0.0
26639,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,248.0,412.88,7.75,0.0,0.0,0.0,0.09,58747.0,587.47,587.47,44.06,0.0
26640,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,248.0,412.88,2.75,0.0,0.0,0.0,1.7,20381.0,203.81,203.81,15.286,0.0
26643,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,248.0,412.88,10.75,0.0,0.0,0.0,2.0,85317.0,841.91,853.17,63.988,0.0
26645,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,248.0,412.88,14.0,0.0,0.0,0.0,0.92,113608.0,1136.08,1136.08,85.206,0.0
26646,50.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,248.0,412.88,21.0,0.0,0.0,0.0,0.72,354012.0,2479.38,3540.12,265.509,0.0
26650,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,4.0,448.09,12.6,0.0,0.0,0.0,0.79,110191.0,1101.91,1101.91,96.968,0.0
26664,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,22.0,448.09,5.0,1.09,0.0,0.0,0.67,43736.0,437.36,437.36,38.488,1.09
26668,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,448.09,5.38,0.0,0.0,0.0,0.69,47050.0,470.5,470.5,41.404,0.0
26686,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,59.0,448.09,42.0,0.0,0.0,0.0,0.24,286237.0,2862.37,2862.37,251.889,0.0
26688,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,100.0,1.0,71.0,448.09,23.47,0.0,0.0,0.0,1.37,159967.0,1599.67,1599.67,140.771,0.0
26690,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,71.0,448.09,16.08,0.0,0.0,0.0,0.79,111206.0,1112.06,1112.06,97.861,0.0
26693,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,77.0,448.09,3.41,0.0,0.0,0.0,0.74,23206.0,232.06,232.06,20.421,0.0
26712,50.0,3.0,5.0,9.0,18.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,95.0,448.09,4.82,0.0,0.0,0.0,1.62,42118.0,421.18,421.18,37.064,0.0
