,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,SERRO,MERRO,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Use Type,Household Id,FWEIGHT,Weight of Non-improved Seed,Closure Error,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Hectar,Area in Square meter,Sampling Weight,Production Of Condition in Kg,Production
67019,4.0,8.0,15.0,8.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,129.0,617.91,100.0,0.85,3599.12,3599.12,0.359912,3599.12,617.91,8565.91,856.591
67020,4.0,8.0,15.0,8.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,136.0,617.91,3.6,0.49,180.51,180.51,0.018051,180.51,617.91,429.61,42.961
67021,4.0,8.0,15.0,8.0,5.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,136.0,617.91,30.0,0.11,120.6,120.6,0.01206,120.6,617.91,287.03,28.703
67022,4.0,8.0,15.0,8.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,136.0,617.91,150.0,0.56,5229.94,5229.94,0.522994,5229.94,617.91,12447.26,1244.726
67024,4.0,8.0,15.0,8.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,136.0,617.91,70.0,1.15,2457.29,2454.49,0.245729,2457.29,617.91,5848.35,584.835
67025,4.0,8.0,15.0,8.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,136.0,617.91,50.0,0.92,1594.89,1594.89,0.159489,1594.89,617.91,3795.8399999999997,379.584
67026,4.0,8.0,15.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,150.0,617.91,3.6,0.65,222.0,222.0,0.0222,222.0,617.91,528.36,52.836
67029,4.0,8.0,15.0,8.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,150.0,617.91,15.0,0.15,701.59,701.59,0.070159,701.59,617.91,1669.7800000000002,166.978
67030,4.0,8.0,15.0,8.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,617.91,8.0,4.38,1189.27,1189.27,0.118927,1189.27,617.91,2830.46,283.046
67031,4.0,8.0,15.0,8.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,617.91,50.0,0.29,148.4,148.4,0.01484,148.4,617.91,353.19,35.319
67032,4.0,8.0,15.0,8.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,157.0,617.91,50.0,0.46,2320.52,2320.52,0.232052,2320.52,617.91,5522.84,552.284
67035,4.0,8.0,15.0,8.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,171.0,617.91,15.0,0.84,791.63,791.63,0.079163,791.63,617.91,1884.0800000000002,188.408
67037,4.0,8.0,15.0,8.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,178.0,617.91,21.6,1.1,1137.95,1137.95,0.113795,1137.95,617.91,2708.32,270.832
67038,4.0,8.0,15.0,8.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,178.0,617.91,100.0,4.88,2120.82,2120.82,0.212082,2120.82,617.91,5047.549999999999,504.755
67039,4.0,8.0,15.0,8.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,178.0,617.91,120.0,0.64,2994.9,2994.9,0.29949,2994.9,617.91,7127.86,712.786
67040,4.0,8.0,15.0,8.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,192.0,617.91,21.6,0.89,450.84,450.84,0.045084,450.84,617.91,1073.0,107.3
67042,4.0,8.0,15.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,192.0,617.91,21.6,1.59,1030.02,1030.02,0.103002,1030.02,617.91,2451.4500000000003,245.145
67043,4.0,8.0,15.0,8.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,199.0,617.91,15.2,1.93,455.76,455.76,0.045576,455.76,617.91,1084.71,108.471
67044,4.0,8.0,15.0,8.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,199.0,617.91,45.0,1.8,2146.68,1649.36,0.214668,2146.68,617.91,5109.1,510.91
67045,4.0,8.0,15.0,8.0,5.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,213.0,617.91,70.0,2.89,2701.72,2701.72,0.270172,2701.72,617.91,6430.09,643.009
67046,4.0,8.0,15.0,8.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,213.0,617.91,13.206250477473482,0.75,1187.18,1187.18,0.118718,1187.18,617.91,2825.49,282.549
67047,4.0,8.0,15.0,8.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,213.0,617.91,13.206250477473482,0.08,109.75,109.75,0.010975,109.75,617.91,261.21,26.121
67049,4.0,8.0,15.0,8.0,5.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,213.0,617.91,95.0,1.12,4288.8,4288.8,0.42888,4288.8,617.91,10207.34,1020.734
67054,4.0,8.0,15.0,18.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,527.75,40.0,0.26,2841.6,2841.6,0.28416,2841.6,527.75,5910.53,591.053
67055,4.0,8.0,15.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,11.0,527.75,48.0,1.83,2901.76,2901.76,0.290176,2901.76,527.75,6035.66,603.566
67058,4.0,8.0,15.0,18.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,16.0,527.75,60.0,0.32,2216.74,2216.74,0.221674,2216.74,527.75,4610.82,461.082
67060,4.0,8.0,15.0,18.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,16.0,527.75,100.0,0.38,5236.01,5236.01,0.523601,5236.01,527.75,10890.900000000001,1089.09
67064,4.0,8.0,15.0,18.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,26.0,527.75,72.0,0.94,3913.99,3913.99,0.391399,3913.99,527.75,8141.1,814.11
67066,4.0,8.0,15.0,18.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,31.0,527.75,80.0,0.17,3162.7,3229.53,0.31627,3162.7,527.75,6578.42,657.842
67069,4.0,8.0,15.0,18.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,41.0,527.75,55.0,1.45,2371.83,2371.83,0.237183,2371.83,527.75,4933.41,493.341
67072,4.0,8.0,15.0,18.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,46.0,527.75,7.5,1.85,528.26,528.26,0.052826,528.26,527.75,1098.78,109.878
67074,4.0,8.0,15.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,46.0,527.75,60.0,1.34,3623.19,3623.19,0.362319,3623.19,527.75,7536.24,753.624
67077,4.0,8.0,15.0,18.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,61.0,527.75,5.0,1.39,244.13,244.13,0.024413,244.13,527.75,507.78999999999996,50.779
67080,4.0,8.0,15.0,18.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,61.0,527.75,40.0,2.15,1395.98,1395.98,0.139598,1395.98,527.75,2903.64,290.364
67081,4.0,8.0,15.0,18.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,61.0,527.75,144.0,1.35,5835.95,5835.95,0.583595,5835.95,527.75,12138.78,1213.878
67083,4.0,8.0,15.0,18.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,61.0,527.75,32.0,0.55,1797.16,1797.16,0.179716,1797.16,527.75,3738.0899999999997,373.809
67086,4.0,8.0,15.0,18.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,71.0,527.75,50.0,0.82,2850.4,2850.4,0.28504,2850.4,527.75,5928.83,592.883
67089,4.0,8.0,15.0,18.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,76.0,527.75,2.0,1.54,146.53,146.53,0.014653,146.53,527.75,304.78000000000003,30.478
67093,4.0,8.0,15.0,18.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,76.0,527.75,65.0,0.08,2514.51,2514.51,0.251451,2514.51,527.75,5230.18,523.018
67094,4.0,8.0,15.0,18.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,76.0,527.75,25.0,1.33,1062.26,1062.26,0.106226,1062.26,527.75,2209.5,220.95
67096,4.0,8.0,15.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,86.0,527.75,50.0,0.84,2013.64,2013.64,0.201364,2013.64,527.75,4188.37,418.837
67097,4.0,8.0,15.0,18.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,86.0,527.75,12.0,0.96,1707.17,1707.17,0.170717,1707.17,527.75,3550.91,355.091
67100,4.0,8.0,15.0,18.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,86.0,527.75,50.0,1.4345899350816191,0.0,2151.1,0.21511,2151.1,527.75,4474.29,447.429
67104,4.0,8.0,15.0,18.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,91.0,527.75,50.0,0.83,3827.32,3827.32,0.382732,3827.32,527.75,7960.83,796.083
67108,4.0,8.0,15.0,18.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,101.0,527.75,13.206250477473482,1.7,2936.7,2936.7,0.29367,2936.7,527.75,6108.34,610.834
67110,4.0,8.0,15.0,18.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,101.0,527.75,55.0,1.37,2784.95,2784.95,0.278495,2784.95,527.75,5792.7,579.27
67111,4.0,8.0,15.0,18.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,101.0,527.75,20.0,1.42,1632.26,1632.26,0.163226,1632.26,527.75,3395.1,339.51
67112,4.0,8.0,15.0,18.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,101.0,527.75,40.0,1.58,2462.66,2462.66,0.246266,2462.66,527.75,5122.33,512.233
67114,4.0,8.0,15.0,18.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,101.0,527.75,40.0,0.99,1964.09,1964.09,0.196409,1964.09,527.75,4085.31,408.531
67118,4.0,8.0,15.0,18.0,3.0,2.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,101.0,527.75,15.0,1.07,478.76,478.76,0.047876,478.76,527.75,995.8199999999999,99.582
67121,4.0,8.0,15.0,18.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,106.0,527.75,13.206250477473482,1.05,4315.89,4315.89,0.431589,4315.89,527.75,8977.05,897.705
67122,4.0,8.0,15.0,18.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,106.0,527.75,70.0,2.01,3941.64,3941.64,0.394164,3941.64,527.75,8198.609999999999,819.861
67123,4.0,8.0,15.0,18.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,106.0,527.75,80.0,1.81,3937.55,3937.55,0.393755,3937.55,527.75,8190.099999999999,819.01
67125,4.0,8.0,15.0,18.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,116.0,527.75,50.0,1.4,5671.37,5671.37,0.567137,5671.37,527.75,11796.45,1179.645
67127,4.0,8.0,15.0,18.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,121.0,527.75,75.0,0.34,2807.95,2807.95,0.280795,2807.95,527.75,5840.54,584.054
67128,4.0,8.0,15.0,18.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,121.0,527.75,50.0,0.99,506.23,506.23,0.050623,506.23,527.75,1052.96,105.296
67129,4.0,8.0,15.0,18.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,527.75,15.0,0.41,578.26,578.26,0.057826,578.26,527.75,1202.78,120.278
67130,4.0,8.0,15.0,18.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,527.75,150.0,1.35,5405.22,5396.08,0.540522,5405.22,527.75,11242.86,1124.286
67134,4.0,8.0,15.0,18.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,136.0,527.75,80.0,2.19,3853.52,3853.52,0.385352,3853.52,527.75,8015.32,801.532
67135,4.0,8.0,15.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,146.0,527.75,80.0,1.82,5418.04,5418.04,0.541804,5418.04,527.75,11269.52,1126.952
67136,4.0,8.0,15.0,18.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,146.0,527.75,55.0,0.38,1445.99,1445.99,0.144599,1445.99,527.75,3007.66,300.766
67145,4.0,8.0,16.0,4.0,4.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,13.0,526.09,50.0,0.72,1615.85,1615.85,0.161585,1615.85,526.09,2407.62,240.762
67148,4.0,8.0,16.0,4.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,18.0,526.09,60.0,1.99,439.07,4391.07,0.439107,4391.07,526.09,6542.6900000000005,654.269
67157,4.0,8.0,16.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,28.0,526.09,50.0,2.51,1121.69,1121.69,0.112169,1121.69,526.09,1671.3200000000002,167.132
67161,4.0,8.0,16.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,33.0,526.09,13.206250477473482,2.77,3508.03,3508.03,0.350803,3508.03,526.09,5226.96,522.696
67165,4.0,8.0,16.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,43.0,526.09,25.0,0.75,1230.59,1230.59,0.123059,1230.59,526.09,1833.58,183.358
67170,4.0,8.0,16.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,48.0,526.09,120.0,1.03,4707.07,4707.07,0.470707,4707.07,526.09,7013.53,701.353
67172,4.0,8.0,16.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,48.0,526.09,60.0,0.2,0.0,2083.7,0.20837,2083.7,526.09,3104.71,310.471
67174,4.0,8.0,16.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,58.0,526.09,40.0,0.96,2174.74,2174.74,0.217474,2174.74,526.09,3240.3599999999997,324.036
67176,4.0,8.0,16.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,526.09,60.0,2.42,2826.8,2826.8,0.28268,2826.8,526.09,4211.93,421.193
67180,4.0,8.0,16.0,4.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,63.0,526.09,30.0,0.43,1088.01,1088.01,0.108801,1088.01,526.09,1621.13,162.113
67182,4.0,8.0,16.0,4.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,63.0,526.09,30.0,0.3,898.45,898.45,0.089845,898.45,526.09,1338.69,133.869
67185,4.0,8.0,16.0,4.0,4.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,1.0,63.0,526.09,10.0,2.43,313.3,313.3,0.03133,313.3,526.09,466.82,46.682
67186,4.0,8.0,16.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,73.0,526.09,10.0,1.09,505.44,605.44,0.060544,605.44,526.09,902.11,90.211
67188,4.0,8.0,16.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,73.0,526.09,70.0,0.84,2267.13,2267.13,0.226713,2267.13,526.09,3378.02,337.802
67191,4.0,8.0,16.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,73.0,526.09,50.0,1.1,3034.0,3034.0,0.3034,3034.0,526.09,4520.66,452.066
67194,4.0,8.0,16.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,78.0,526.09,50.0,0.21,914.53,914.53,0.091453,914.53,526.09,1362.65,136.265
67199,4.0,8.0,16.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,140.0,526.09,13.206250477473482,3.36,5487.27,5487.27,0.548727,5487.27,526.09,8176.03,817.603
67204,4.0,8.0,16.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,155.0,526.09,10.0,0.71,457.28,457.28,0.045728,457.28,526.09,681.35,68.135
67205,4.0,8.0,16.0,17.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,4.0,525.24,41.0,1.03,1167.66,1167.66,0.116766,1167.66,525.24,1926.64,192.664
67206,4.0,8.0,16.0,17.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,525.24,38.0,1.32,1005.03,1005.03,0.100503,1005.03,525.24,1658.2999999999997,165.83
67207,4.0,8.0,16.0,17.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,4.0,525.24,110.0,0.7,3308.12,3308.12,0.330812,3308.12,525.24,5458.400000000001,545.84
67208,4.0,8.0,16.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,14.0,525.24,141.5,0.15,4412.01,4412.3,0.441201,4412.01,525.24,7279.82,727.982
67209,4.0,8.0,16.0,17.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,14.0,525.24,95.96,2.51,2966.59,2966.59,0.296659,2966.59,525.24,4894.87,489.487
67210,4.0,8.0,16.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,525.24,86.0,0.36,3126.58,3126.58,0.312658,3126.58,525.24,5158.86,515.886
67211,4.0,8.0,16.0,17.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,525.24,75.4,0.39,1244.33,1244.33,0.124433,1244.33,525.24,2053.1400000000003,205.314
67212,4.0,8.0,16.0,17.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,525.24,73.68,1.7,2393.99,2393.99,0.239399,2393.99,525.24,3950.08,395.008
