,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of OTHER fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
62685,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,1.5237385043880391,97707.0,0.097707,977.07,1326.49257833109,1334.2520157360339,0.25,129538.0,1.29538,129.538,25.0
62686,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,398.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,277417.0,0.277417,2774.17,1326.49257833109,1334.2520157360339,0.75,367793.0,3.67793,367.793,0.0
62688,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,57.0,398.6,90.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.5237385043880391,490895.0,0.490895,4908.95,1326.49257833109,1334.2520157360339,2.0,650817.0,6.50817,650.817,44.0
62692,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,69.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,187961.0,0.187961,1879.61,1326.49257833109,1334.2520157360339,1.0,249193.0,2.49193,249.193,0.0
62694,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,69.0,398.6,30.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.5237385043880391,169047.0,0.169047,1690.47,1326.49257833109,1334.2520157360339,0.5,224118.0,2.24118,224.118,30.0
62695,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,69.0,398.6,20.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5237385043880391,149834.0,0.149834,1498.34,1326.49257833109,1334.2520157360339,0.5,198646.0,1.98646,198.646,20.0
62697,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,69.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,264612.0,0.264612,2646.12,1326.49257833109,1334.2520157360339,1.0,350816.0,3.50816,350.816,50.0
62698,50.0,4.0,6.0,10.0,7.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,75.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,179323.0,0.179323,1793.23,1326.49257833109,1334.2520157360339,0.5,237742.0,2.37742,237.742,0.0
62700,50.0,4.0,6.0,10.0,7.0,1.0,2.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,75.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,222120.0,0.22212,2221.2,1326.49257833109,1334.2520157360339,0.75,294481.0,2.94481,294.481,50.0
62701,50.0,4.0,6.0,10.0,7.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,75.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,320614.0,0.320614,3206.14,1326.49257833109,1334.2520157360339,1.0,425062.0,4.25062,425.062,0.0
62702,50.0,4.0,6.0,10.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,75.0,398.6,40.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,242519.0,0.242519,2425.19,1326.49257833109,1334.2520157360339,0.75,321525.0,3.21525,321.525,50.0
62703,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,87.0,398.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,128488.0,0.128488,1284.88,1326.49257833109,1334.2520157360339,0.25,170347.0,1.70347,170.347,0.0
62704,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,87.0,398.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,110414.0,0.110414,1104.14,1326.49257833109,1334.2520157360339,0.25,146384.0,1.46384,146.384,0.0
62705,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,87.0,398.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,101728.0,0.101728,1017.28,1326.49257833109,1334.2520157360339,0.25,134868.0,1.34868,134.868,0.0
62706,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,87.0,398.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,97553.0,0.097553,975.53,1326.49257833109,1334.2520157360339,0.25,129334.0,1.29334,129.334,0.0
62709,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,87.0,398.6,30.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,1.5237385043880391,164673.0,0.164673,1646.73,1326.49257833109,1334.2520157360339,0.5,218320.0,2.1832,218.32,45.0
62710,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,87.0,398.6,30.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,1.5237385043880391,198287.0,0.198287,1982.87,1326.49257833109,1334.2520157360339,0.5,262884.0,2.62884,262.884,45.0
62714,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,93.0,398.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,16936.0,0.016936,169.36,1326.49257833109,1334.2520157360339,1.0,22453.0,0.22453,22.453,0.0
62715,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,93.0,398.6,75.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,436286.0,0.436286,4362.86,1326.49257833109,1334.2520157360339,2.0,578418.0,5.78418,578.418,50.0
62716,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,93.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,301402.0,0.301402,3014.02,1326.49257833109,1334.2520157360339,1.0,399592.0,3.99592,399.592,50.0
62717,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,93.0,398.6,30.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,1.5237385043880391,145909.0,0.145909,1459.09,1326.49257833109,1334.2520157360339,0.5,193443.0,1.93443,193.443,25.0
62718,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,14.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,93.0,398.6,4.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.5237385043880391,43346.0,0.043346,433.46,1326.49257833109,1334.2520157360339,2.0,57468.0,0.57468,57.468,5.0
62720,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,105.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,177682.0,0.177682,1776.82,1326.49257833109,1334.2520157360339,1.0,235567.0,2.35567,235.567,50.0
62722,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,105.0,398.6,40.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,166516.0,0.166516,1665.16,1326.49257833109,1334.2520157360339,0.5,220763.0,2.20763,220.763,50.0
62723,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,105.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,171278.0,0.171278,1712.78,1326.49257833109,1334.2520157360339,0.75,227076.0,2.27076,227.076,0.0
62724,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,105.0,398.6,60.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,1.5237385043880391,264214.0,0.264214,2642.14,1326.49257833109,1334.2520157360339,1.0,350289.0,3.50289,350.289,75.0
62725,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,105.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,262921.0,0.262921,2629.21,1326.49257833109,1334.2520157360339,1.0,348574.0,3.48574,348.574,0.0
62728,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,111.0,398.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,202753.0,0.202753,2027.53,1326.49257833109,1334.2520157360339,0.5,268806.0,2.68806,268.806,0.0
62729,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,111.0,398.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,89366.0,0.089366,893.66,1326.49257833109,1334.2520157360339,4.0,118480.0,1.1848,118.48,0.0
62730,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,111.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.5237385043880391,201065.0,0.201065,2010.65,1326.49257833109,1334.2520157360339,1.0,266567.0,2.66567,266.567,50.0
62731,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,111.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,1.5237385043880391,185527.0,0.185527,1855.27,1326.49257833109,1334.2520157360339,1.0,245967.0,2.45967,245.967,60.0
62732,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,8.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,111.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,1.5237385043880391,209951.0,0.209951,2099.51,1326.49257833109,1334.2520157360339,1.0,278348.0,2.78348,278.348,60.0
62737,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,124.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,1.5237385043880391,94630.0,0.09463,946.3,1326.49257833109,1334.2520157360339,0.25,125458.0,1.25458,125.458,25.0
62738,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,124.0,398.6,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,243910.0,0.24391,2439.1,1326.49257833109,1334.2520157360339,1.0,323371.0,3.23371,323.371,0.0
62740,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,130.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,88470.0,0.08847,884.7,1326.49257833109,1334.2520157360339,0.5,117291.0,1.17291,117.291,0.0
62743,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,130.0,398.6,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5237385043880391,41109.0,0.041109,411.09,1326.49257833109,1334.2520157360339,2.0,54502.0,0.54502,54.502,2.0
62744,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,142.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5237385043880391,105200.0,0.1052,1052.0,1326.49257833109,1334.2520157360339,0.25,139472.0,1.39472,139.472,20.0
62745,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,142.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.5237385043880391,124764.0,0.124764,1247.64,1326.49257833109,1334.2520157360339,0.5,165409.0,1.65409,165.409,30.0
62747,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,142.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,1.5237385043880391,183044.0,0.183044,1830.44,1326.49257833109,1334.2520157360339,1.0,242676.0,2.42676,242.676,25.0
62748,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,148.0,398.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,288144.0,0.288144,2881.44,1326.49257833109,1334.2520157360339,1.0,382015.0,3.82015,382.015,0.0
62750,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,148.0,398.6,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,257217.0,0.257217,2572.17,1326.49257833109,1334.2520157360339,1.0,341013.0,3.41013,341.013,0.0
62751,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,148.0,398.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,427104.0,0.427104,4271.04,1326.49257833109,1334.2520157360339,1.0,566244.0,5.66244,566.244,0.0
62752,50.0,4.0,6.0,10.0,7.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,148.0,398.6,25.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,1.5237385043880391,116176.0,0.116176,1161.76,1326.49257833109,1334.2520157360339,0.5,154023.0,1.54023,154.023,25.0
62754,50.0,4.0,6.0,10.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,160.0,398.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,17380.0,0.01738,173.8,1326.49257833109,1334.2520157360339,2.0,23042.0,0.23042,23.042,0.0
62755,50.0,4.0,6.0,10.0,7.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,178.0,398.6,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,266205.0,0.266205,2662.05,1326.49257833109,1334.2520157360339,2.0,352928.0,3.52928,352.928,0.0
62756,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,6.0,440.43,9999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,57628.0,0.057628,576.28,1326.49257833109,1334.2520157360339,0.25,76402.0,0.76402,76.402,0.0
62757,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,6.0,440.43,9999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,164846.0,0.164846,1648.46,1326.49257833109,1334.2520157360339,1.5,218550.0,2.1855,218.55,0.0
62758,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,6.0,440.43,9999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,113215.0,0.113215,1132.15,1326.49257833109,1334.2520157360339,2.25,150098.0,1.50098,150.098,0.0
62759,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,6.0,440.43,9999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,119133.0,0.119133,1191.33,1326.49257833109,1334.2520157360339,1.0,157943.0,1.57943,157.943,0.0
62760,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,6.0,440.43,9999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,172144.0,0.172144,1721.44,1326.49257833109,1334.2520157360339,0.5,228225.0,2.28225,228.225,0.0
62761,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,18.0,440.43,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,205501.0,0.205501,2055.01,1326.49257833109,1334.2520157360339,3.0,272449.0,2.72449,272.449,0.0
62762,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,18.0,440.43,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,238569.0,0.238569,2385.69,1326.49257833109,1334.2520157360339,1.0,316289.0,3.16289,316.289,0.0
62764,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,24.0,440.43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,386099.0,0.386099,3860.99,1326.49257833109,1334.2520157360339,2.0,511881.0,5.11881,511.881,0.0
62765,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,24.0,440.43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,458789.0,0.458789,4587.89,1326.49257833109,1334.2520157360339,2.0,608252.0,6.08252,608.252,0.0
62766,50.0,4.0,6.0,10.0,20.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,37.0,440.43,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,348741.0,0.348741,3487.41,1326.49257833109,1334.2520157360339,2.5,462352.0,4.62352,462.352,0.0
62767,50.0,4.0,6.0,10.0,20.0,5.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,37.0,440.43,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,321471.0,0.321471,3214.71,1326.49257833109,1334.2520157360339,1.5,426198.0,4.26198,426.198,0.0
62768,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,43.0,440.43,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,255642.0,0.255642,2556.42,1326.49257833109,1334.2520157360339,1.0,338924.0,3.38924,338.924,0.0
62769,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,43.0,440.43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,356823.0,0.356823,3568.23,1326.49257833109,1334.2520157360339,2.0,473068.0,4.73068,473.068,0.0
62770,50.0,4.0,6.0,10.0,20.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,43.0,440.43,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237385043880391,237234.0,0.237234,2372.34,1326.49257833109,1334.2520157360339,1.0,314519.0,3.14519,314.519,0.0
