,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
68258,4.0,6.0,12.0,16.0,5.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,355.18,28.37,2.49,1187.9,1187.9,1187.9,1746.21
68260,4.0,6.0,12.0,16.0,5.0,2.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,355.18,34.88,0.82,2029.07,2029.07,2029.07,2982.73
68262,4.0,6.0,12.0,16.0,5.0,2.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,355.18,37.32,2.64,2677.16,2677.16,2677.1600000000003,3935.4300000000003
68263,4.0,6.0,12.0,16.0,5.0,2.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,355.18,6.66,2.26,635.3,635.3,635.3000000000001,933.8900000000001
68264,4.0,6.0,12.0,16.0,5.0,2.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,355.18,28.52,1.23,1759.52,1759.52,1759.52,2586.49
68265,4.0,6.0,12.0,16.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,355.18,43.08,2.1,2490.09,2490.09,2490.09,3660.4300000000003
68266,4.0,6.0,12.0,16.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,355.18,39.2,2.36,2314.38,2314.38,2314.38,3402.14
68267,4.0,6.0,12.0,16.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,355.18,48.8,0.81,2814.69,2814.69,2814.69,4137.59
68268,4.0,6.0,12.0,16.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,355.18,93.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,2764.22,4063.4
68269,4.0,6.0,12.0,16.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,355.18,28.8,0.98,1274.92,1274.92,1274.9199999999998,1874.1299999999999
68270,4.0,6.0,12.0,16.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,355.18,63.24,3.81,5520.16,5520.16,5520.16,8114.64
68271,4.0,6.0,12.0,16.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,355.18,62.16,2.91,4926.61,4926.61,4926.610000000001,7242.12
68272,4.0,6.0,12.0,16.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,355.18,69.25,1.13,5383.11,5383.11,5383.11,7913.169999999999
68274,4.0,6.0,12.0,16.0,5.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,124.0,355.18,23.16,1.34,958.45,958.45,958.45,1408.92
68275,4.0,6.0,12.0,16.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,124.0,355.18,48.14,0.52,2187.71,2187.71,2187.71,3215.9300000000003
68276,4.0,6.0,12.0,16.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,124.0,355.18,62.27,3.66,4948.99,4948.97,4948.99,7275.02
68277,4.0,6.0,12.0,16.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,124.0,355.18,48.29,3.7,4402.84,4402.84,4402.84,6472.17
68278,4.0,6.0,12.0,16.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,124.0,355.18,20.29,2.64,960.8,960.8,960.8,1412.3799999999999
68279,4.0,6.0,12.0,16.0,5.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,130.0,355.18,27.18,2.58,1058.58,1058.58,1058.58,1556.11
68280,4.0,6.0,12.0,16.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,130.0,355.18,22.24,0.46,743.49,743.49,743.49,1092.93
68285,4.0,6.0,12.0,16.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,355.18,26.26,1.9,1769.36,1769.36,1769.3600000000001,2600.96
68286,4.0,6.0,12.0,16.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,355.18,58.48,2.93,5181.01,5181.01,5181.01,7616.08
68287,4.0,6.0,12.0,16.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,148.0,355.18,59.23,2.0,3446.98,3446.98,3446.98,5067.06
68288,4.0,6.0,12.0,16.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,148.0,355.18,66.24,0.67,5186.0,5186.0,5185.999999999999,7623.42
68289,4.0,6.0,12.0,16.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,160.0,355.18,37.16,0.91,2715.77,2715.77,2715.77,3992.18
68290,4.0,6.0,12.0,16.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,160.0,355.18,21.68,2.55,1203.97,1203.97,1203.97,1769.84
68291,4.0,6.0,12.0,16.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,166.0,355.18,29.25,2.84,1241.87,1241.87,1241.8700000000001,1825.5500000000002
68292,4.0,6.0,12.0,16.0,5.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,166.0,355.18,53.25,3.64,3613.35,3613.35,3613.3500000000004,5311.62
68294,4.0,6.0,12.0,16.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,166.0,355.18,49.21,2.14,3949.06,3949.06,3949.06,5805.12
68295,4.0,6.0,12.0,16.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,166.0,355.18,61.24,0.99,3353.78,3353.78,3353.78,4930.06
68296,4.0,6.0,12.0,16.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,178.0,355.18,42.96,2.77,3062.69,3062.69,3062.69,4502.150000000001
68297,4.0,6.0,12.0,16.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,178.0,355.18,22.44,0.43,1079.9,1072.59,1079.9,1587.45
68298,4.0,6.0,12.0,16.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,178.0,355.18,59.72,2.41,4816.45,4816.45,4816.45,7080.18
68299,4.0,6.0,12.0,23.0,8.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,5.0,422.55,11.99,0.73,447.16,447.16,447.15999999999997,451.63
68300,4.0,6.0,12.0,23.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,34.0,422.55,12.32,1.26,1939.65,1939.65,1939.65,1959.05
68301,4.0,6.0,12.0,23.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,52.0,422.55,50.0,1.01,3850.76,3850.76,3850.7599999999998,3889.27
68302,4.0,6.0,12.0,23.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,56.0,422.55,14.2,0.39,306.38,306.3,306.38,309.44
68303,4.0,6.0,12.0,23.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,56.0,422.55,50.0,1.78,2645.69,1399.5118858181268,2645.69,2672.15
68304,4.0,6.0,12.0,23.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,80.0,422.55,25.25,1.7221418379631694,1408.2201933598978,1399.5118858181268,2018.6599999999999,2038.8500000000001
68307,4.0,6.0,12.0,23.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,198.0,422.55,3.55,4.76,237.7,237.7,237.7,240.07999999999998
68308,4.0,6.0,12.0,23.0,8.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,212.0,422.55,3.99,1.12,581.74,581.74,581.74,587.5600000000001
68313,4.0,6.0,14.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,15.0,373.48,14.6,2.69,1804.11,1804.11,1804.11,2760.29
68315,4.0,6.0,14.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,373.48,5.0,0.7,938.46,938.46,938.46,1435.84
68320,4.0,6.0,14.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,21.0,373.48,19.2,0.88,1494.34,1494.34,1494.3400000000001,2286.3399999999997
68321,4.0,6.0,14.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,21.0,373.48,16.8,1.86,1929.0,1929.0,1928.9999999999998,2951.37
68322,4.0,6.0,14.0,2.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,21.0,373.48,27.0,0.29,4163.69,4183.1,4163.69,6370.450000000001
68323,4.0,6.0,14.0,2.0,3.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,21.0,373.48,15.2,0.36,706.04,706.04,706.04,1080.24
68332,4.0,6.0,14.0,2.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,32.0,373.48,21.0,1.46,1610.25,1610.25,1610.25,2463.6800000000003
68336,4.0,6.0,14.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,37.0,373.48,15.2,0.79,894.88,894.88,894.88,1369.17
68338,4.0,6.0,14.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,37.0,373.48,22.8,1.7221418379631694,1408.2201933598978,1399.5118858181268,1660.01,2539.8199999999997
68339,4.0,6.0,14.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,37.0,373.48,40.2,1.2,4213.37,4213.37,4213.37,6446.46
68341,4.0,6.0,14.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,47.0,373.48,3.8,3.89,621.4,621.4,621.4,950.74
68345,4.0,6.0,14.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,52.0,373.48,0.38,4.72,86.99,86.99,86.99,133.09
68352,4.0,6.0,14.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,62.0,373.48,29.4,4.21,3052.51,3052.51,3052.5099999999998,4670.34
68356,4.0,6.0,14.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,100.0,1.0,69.0,373.48,11.4,0.49,239.75,239.75,239.75,366.82
68359,4.0,6.0,14.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,79.0,373.48,16.0,0.89,2544.83,2544.83,2544.83,3893.5899999999997
68360,4.0,6.0,14.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,79.0,373.48,11.4,0.23,1189.45,1189.45,1189.45,1819.86
68363,4.0,6.0,14.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,79.0,373.48,9.5,1.16,1457.08,1457.08,1457.0800000000002,2229.33
68365,4.0,6.0,14.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,84.0,373.48,25.0,2.93,1246.79,1246.79,1246.79,1907.5900000000001
68366,4.0,6.0,14.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,84.0,373.48,12.8,0.73,1003.4,1003.4,1003.4,1535.2
68371,4.0,6.0,14.0,2.0,3.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,84.0,373.48,50.0,0.45,4285.95,4285.95,4285.95,6557.5
68377,4.0,6.0,14.0,2.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,84.0,373.48,12.36,0.64,1705.83,1705.83,1705.8300000000002,2609.92
68379,4.0,6.0,14.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,373.48,11.4,0.61,1245.41,1245.41,1245.41,1905.48
68383,4.0,6.0,14.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,101.0,373.48,18.0,0.48,2687.95,2687.95,2687.9500000000003,4112.5599999999995
68388,4.0,6.0,14.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,111.0,373.48,42.0,1.72,4965.99,4965.99,4965.99,7597.960000000001
68389,4.0,6.0,14.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,111.0,373.48,5.0,0.88,908.87,908.87,908.87,1390.57
68390,4.0,6.0,14.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,111.0,373.48,21.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,1660.01,2539.8199999999997
68400,4.0,6.0,14.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,373.48,19.0,2.63,2291.65,2291.65,2291.65,3506.22
68402,4.0,6.0,14.0,2.0,3.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,126.0,373.48,30.4,1.63,2707.87,2707.87,2707.87,4143.04
68405,4.0,6.0,14.0,2.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,373.48,11.4,3.02,1459.67,1459.67,1459.67,2233.2999999999997
68410,4.0,6.0,14.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,131.0,373.48,19.0,0.65,2353.74,2353.74,2353.74,3601.22
68411,4.0,6.0,14.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,373.48,11.4,0.45,388.27,388.27,388.27,594.05
68412,4.0,6.0,14.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,131.0,373.48,2.28,1.35,587.33,587.33,587.33,898.61
68414,4.0,6.0,14.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,131.0,373.48,16.8,4.58,1859.83,1859.83,1859.8300000000002,2845.54
68415,4.0,6.0,14.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,131.0,373.48,3.2,0.81,394.92,394.92,394.92,604.23
68416,4.0,6.0,14.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,373.48,14.7,1.05,1934.05,1934.05,1934.05,2959.1
68417,4.0,6.0,14.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,373.48,16.05,0.85,1832.09,1832.09,1832.0900000000001,2803.1
68425,4.0,6.0,14.0,2.0,3.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,156.0,373.48,4.4,0.19,330.96,330.96,330.96,506.37
68426,4.0,6.0,14.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,156.0,373.48,25.5,0.49,1939.1,1939.1,1939.1,2966.8199999999997
68427,4.0,6.0,14.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,156.0,373.48,3.24,0.45,1729.03,1729.03,1729.03,2645.42
68430,4.0,6.0,14.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,156.0,373.48,38.4,0.26,2385.05,2385.05,2385.0499999999997,3649.13
68455,4.0,6.0,14.0,12.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,75.0,1.0,55.0,547.66,5.0,0.35,206.48,206.48,206.48,274.62
68456,4.0,6.0,14.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,65.0,547.66,4.5,0.23,227.61,227.61,227.61,302.72
68458,4.0,6.0,14.0,12.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,65.0,547.66,10.0,0.52,509.46,509.46,509.46,677.58
68462,4.0,6.0,14.0,12.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,547.66,20.0,1.45,1139.65,1139.65,1139.6499999999999,1515.73
68470,4.0,6.0,14.0,12.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,137.0,547.66,10.0,0.81,586.24,586.24,586.24,779.6999999999999
68478,4.0,6.0,14.0,12.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,146.0,547.66,20.0,0.03,2275.13,318.99,2275.13,3025.92
68494,4.0,6.0,14.0,12.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,195.0,547.66,60.0,0.95,3508.84,3508.84,3508.8399999999997,4666.76
68500,4.0,6.0,14.0,12.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,223.0,547.66,9.0,0.8,449.37,449.37,449.37,597.6600000000001
68505,4.0,6.0,14.0,12.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,233.0,547.66,3.0,1.59,432.32,432.32,432.32,574.99
68519,4.0,6.0,15.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,368.39,41.25,1.7221418379631694,1408.2201933598978,1399.5118858181268,2416.91,3649.53
68520,4.0,6.0,15.0,8.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,368.39,22.5,1.7221418379631694,1408.2201933598978,1399.5118858181268,2416.91,3649.53
68521,4.0,6.0,15.0,8.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,368.39,52.5,1.7221418379631694,1408.2201933598978,1399.5118858181268,2416.91,3649.53
68523,4.0,6.0,15.0,8.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,368.39,37.5,2.7,4917.71,4917.71,4917.71,7425.740000000001
