,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
27891,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,26.0,563.76,30.0,25.0,0.0,0.0,25.0,586.06,0.5,255.908,50.0
27895,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,26.0,563.76,25.0,25.0,0.0,0.0,25.0,667.85,0.5,291.622,50.0
27897,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,26.0,563.76,120.0,100.0,0.0,0.0,100.0,3323.67,2.0,1451.304,200.0
27898,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,34.0,563.76,49.25,25.0,0.0,0.0,25.0,781.42,0.5,341.212,50.0
27899,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,34.0,563.76,72.0,50.0,0.0,0.0,50.0,1668.01,1.0,728.348,100.0
27900,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,34.0,563.76,51.01,25.0,0.0,0.0,25.0,751.86,0.5,328.305,50.0
27901,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,34.0,563.76,75.25,50.0,0.0,0.0,50.0,1639.07,0.5,715.712,100.0
27904,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,42.0,563.76,24.18323430068698,50.0,0.0,0.0,100.0,1190.94,1.0,520.032,150.0
27905,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,42.0,563.76,24.18323430068698,50.0,0.0,0.0,100.0,769.15,1.0,335.855,150.0
27910,50.0,3.0,5.0,23.0,12.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,50.0,563.76,48.23,50.0,0.0,0.0,50.0,1126.74,0.5,491.999,100.0
27911,50.0,3.0,5.0,23.0,12.0,3.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,50.0,563.76,24.06,12.5,0.0,0.0,12.5,460.19,0.25,200.945,25.0
27915,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,6.0,100.0,2.0,0.0,58.0,563.76,24.18323430068698,25.0,0.0,0.0,25.0,1056.8,1.0,461.46,50.0
27916,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,6.0,100.0,2.0,0.0,58.0,563.76,24.18323430068698,12.5,0.0,0.0,12.5,359.98,0.25,157.187,25.0
27917,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,58.0,563.76,24.18323430068698,50.0,0.0,0.0,50.0,1315.45,1.0,574.4,100.0
27919,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,58.0,563.76,75.2,75.0,0.0,0.0,100.0,2299.21,1.25,1003.967,175.0
27920,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,58.0,563.76,15.0,25.0,0.0,0.0,50.0,373.52,0.25,163.1,75.0
27923,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,58.0,563.76,75.0,100.0,0.0,0.0,100.0,2769.83,1.25,1209.465,200.0
27926,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,67.0,563.76,47.02,25.0,0.0,0.0,12.5,859.66,0.5,375.377,37.5
27927,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,67.0,563.76,53.41,50.0,0.0,0.0,12.5,908.47,0.5,396.691,62.5
27929,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,83.0,563.76,30.2,25.0,0.0,0.0,25.0,740.63,0.5,323.401,50.0
27931,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,83.0,563.76,40.0,50.0,0.0,0.0,50.0,1059.9,0.5,462.812,100.0
27932,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,83.0,563.76,31.14,40.0,0.0,0.0,40.0,960.7,0.5,419.497,80.0
27933,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,83.0,563.76,51.12,60.0,0.0,0.0,60.0,1475.22,1.0,644.166,120.0
27936,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,91.0,563.76,48.1,50.0,0.0,0.0,50.0,1372.0,1.0,599.094,100.0
27938,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,91.0,563.76,51.025,75.0,0.0,0.0,75.0,1347.79,1.0,588.522,150.0
27939,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,91.0,563.76,24.22,25.0,0.0,0.0,25.0,974.71,0.5,425.614,50.0
27943,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,9.0,9.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,91.0,563.76,51.52,100.0,0.0,0.0,100.0,2177.33,1.25,950.747,200.0
27945,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,107.0,563.76,48.22,50.0,0.0,0.0,50.0,537.4,0.25,234.66,100.0
27947,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,107.0,563.76,23.12,12.5,0.0,0.0,12.5,215.43,0.25,94.07,25.0
27951,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,24.18323430068698,125.0,0.0,0.0,100.0,1722.28,1.0,752.047,225.0
27954,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,11.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,77.22,100.0,0.0,0.0,50.0,2162.85,1.25,944.424,150.0
27955,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,13.0,2.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,68.21,50.0,0.0,0.0,50.0,1452.52,1.0,634.253,100.0
27956,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,14.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,24.18323430068698,75.0,0.0,0.0,100.0,1313.17,1.0,573.406,175.0
27957,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,15.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,24.18323430068698,25.0,0.0,0.0,25.0,346.92,0.13,151.485,50.0
27959,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,17.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,51.1,50.0,0.0,0.0,50.0,744.32,0.5,325.013,100.0
27961,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,18.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,45.31,50.0,0.0,0.0,50.0,1633.43,1.0,713.25,100.0
27962,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,21.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,115.0,563.76,64.22,50.0,0.0,0.0,100.0,2524.69,2.0,1102.425,150.0
27964,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,123.0,563.76,55.23,50.0,0.0,0.0,50.0,1667.01,1.25,727.911,100.0
27965,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,123.0,563.76,39.71,25.0,0.0,0.0,25.0,890.82,0.5,388.983,50.0
27966,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,123.0,563.76,97.14,100.0,0.0,0.0,100.0,2876.42,2.0,1256.009,200.0
27969,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,123.0,563.76,21.05,25.0,0.0,0.0,25.0,980.09,0.5,427.963,50.0
27970,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,123.0,563.76,28.8,27.5,0.0,0.0,27.5,1263.31,1.0,551.633,55.0
27975,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,131.0,563.76,30.0,12.5,0.0,0.0,12.5,732.79,0.5,319.977,25.0
27976,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,131.0,563.76,20.2,25.0,0.0,0.0,25.0,755.94,0.5,330.086,50.0
27977,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,6.0,100.0,2.0,0.0,131.0,563.76,15.0,25.0,0.0,0.0,25.0,648.78,0.5,283.294,50.0
27982,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,13.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,131.0,563.76,55.0,50.0,0.0,0.0,50.0,1401.47,1.0,611.963,100.0
27983,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,14.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,131.0,563.76,40.0,25.0,0.0,0.0,25.0,747.37,0.5,326.345,50.0
27984,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,15.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,131.0,563.76,80.0,50.0,0.0,0.0,50.0,1877.15,1.25,819.671,100.0
27985,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,147.0,563.76,75.0,50.0,0.0,0.0,100.0,1434.99,1.0,626.599,150.0
27986,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,147.0,563.76,80.5,50.0,0.0,0.0,100.0,2397.52,1.25,1046.894,150.0
27987,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,147.0,563.76,75.2,50.0,0.0,0.0,50.0,1928.88,1.0,842.26,100.0
27988,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,7.0,1.0,1.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,147.0,563.76,52.6,50.0,0.0,0.0,50.0,1869.7,1.25,816.418,100.0
27993,50.0,3.0,5.0,23.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,156.0,563.76,12.28,5.0,0.0,0.0,5.0,384.1,0.25,167.721,10.0
27995,50.0,3.0,6.0,1.0,5.0,14.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,15.0,613.43,32.5,0.0,0.0,12.5,0.0,1246.42,1.0,265.574,12.5
28001,50.0,3.0,6.0,1.0,5.0,14.0,1.0,1.0,1.0,13.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,1.0,2.0,75.0,2.0,0.0,38.0,613.43,90.0,0.0,0.0,0.0,50.0,1542.78,1.0,328.718,50.0
28004,50.0,3.0,6.0,1.0,5.0,14.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,1.0,2.0,100.0,12.0,0.0,50.0,613.43,50.0,0.0,0.0,0.0,25.0,1279.64,1.0,272.651,25.0
28014,50.0,3.0,6.0,1.0,5.0,14.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,90.0,613.43,15.0,4.0,0.0,0.0,8.5,1333.17,0.5,284.058,12.5
28018,50.0,3.0,6.0,1.0,15.0,9.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,4.0,591.52,50.0,0.0,0.0,0.0,0.0,192.94,0.5,67.95,0.0
28020,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,14.0,591.52,30.0,0.0,0.0,25.0,0.0,1009.31,1.0,355.459,25.0
28021,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,14.0,591.52,50.0,0.0,0.0,25.0,0.0,1009.31,1.0,355.459,25.0
28022,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,14.0,591.52,50.0,0.0,0.0,25.0,0.0,1500.39,1.5,528.407,25.0
28024,50.0,3.0,6.0,1.0,15.0,9.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,19.0,591.52,34.5,0.0,0.0,0.0,0.0,1640.43,0.5,577.727,0.0
28027,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,24.0,591.52,60.0,10.0,0.0,25.0,0.0,3403.51,1.75,1198.648,35.0
28029,50.0,3.0,6.0,1.0,15.0,9.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,0.0,34.0,591.52,45.0,0.0,0.0,0.0,0.0,164.47,1.0,57.923,0.0
28031,50.0,3.0,6.0,1.0,15.0,9.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,0.0,39.0,591.52,25.0,0.0,0.0,0.0,0.0,722.86,3.0,254.577,0.0
28032,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,44.0,591.52,55.0,0.0,0.0,0.0,0.0,1375.81,1.0,484.533,0.0
28033,50.0,3.0,6.0,1.0,15.0,9.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,49.0,591.52,36.24,0.0,0.0,0.0,0.0,1640.43,0.5,577.727,0.0
28035,50.0,3.0,6.0,1.0,15.0,9.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,54.0,591.52,30.0,0.0,0.0,0.0,0.0,4329.96,1.0,1524.925,0.0
28036,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,12.0,0.0,59.0,591.52,4.05,0.0,0.0,0.0,0.0,80.81,0.25,28.46,0.0
28040,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,74.0,591.52,35.0,0.0,0.0,0.0,0.0,1752.81,1.5,617.305,0.0
28043,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,0.0,89.0,591.52,7.65,0.0,0.0,0.0,0.0,226.79,0.5,79.871,0.0
28046,50.0,3.0,6.0,1.0,15.0,9.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,94.0,591.52,60.0,0.0,0.0,0.0,0.0,1352.42,1.0,476.295,0.0
28050,50.0,3.0,6.0,2.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,3.0,601.78,24.18323430068698,40.0,0.0,25.0,0.0,1244.37,0.5,514.935,65.0
