,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
48445,50.0,4.0,10.0,13.0,34.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,76.0,936.09,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,338129.0,0.338129,3381.29,1369.1838170877845,1380.4153842809528,2.45,332574.0,3.32574,332.574,0.0
48472,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,3.0,1019.2,3.71,0.0,0.0,0.0,0.0,1.7379636249456547,218116.0,0.218116,2181.16,1369.1838170877845,1380.4153842809528,2.0,301259.0,3.01259,301.259,1.0
48476,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,11.0,1019.2,1.275,0.0,0.0,0.0,0.0,1.7379636249456547,105672.0,0.105672,1056.72,1369.1838170877845,1380.4153842809528,1.0,145953.0,1.45953,145.953,1.0
48478,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,11.0,1019.2,0.41,0.0,0.0,0.0,0.0,1.7379636249456547,27842.0,0.027842,278.42,1369.1838170877845,1380.4153842809528,0.5,38455.0,0.38455,38.455,1.0
48479,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,8.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,11.0,1019.2,4.55,0.0,0.0,0.0,0.0,1.7379636249456547,138114.0,0.138114,1381.14,1369.1838170877845,1380.4153842809528,2.0,190760.0,1.9076,190.76,1.0
48480,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,9.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,11.0,1019.2,0.37,0.0,0.0,0.0,0.0,1.7379636249456547,39107.0,0.039107,391.07,1369.1838170877845,1380.4153842809528,0.5,54015.0,0.54015,54.015,1.0
48485,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,14.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,11.0,1019.2,1.33,0.0,0.0,0.0,0.0,1.7379636249456547,77782.0,0.077782,777.82,1369.1838170877845,1380.4153842809528,0.75,107431.0,1.07431,107.431,1.0
48487,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,19.0,1019.2,3.87,0.0,0.0,0.0,0.0,1.7379636249456547,552714.0,0.552714,5527.14,1369.1838170877845,1380.4153842809528,5.0,763398.0,7.63398,763.398,0.0
48488,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,75.0,4.0,1.0,0.0,19.0,1019.2,2.64,0.0,0.0,0.0,0.0,1.7379636249456547,96391.0,0.096391,963.91,1369.1838170877845,1380.4153842809528,1.25,133133.0,1.33133,133.133,0.0
48491,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,27.0,1019.2,4.5,0.0,0.0,0.0,0.0,1.7379636249456547,375723.0,0.375723,3757.23,1369.1838170877845,1380.4153842809528,3.25,518941.0,5.18941,518.941,4.0
48492,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,40.0,4.0,1.0,0.0,27.0,1019.2,0.7,0.0,0.0,0.0,0.0,1.7379636249456547,15755.0,0.015755,157.55,1369.1838170877845,1380.4153842809528,0.5,21760.0,0.2176,21.76,4.0
48494,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,35.0,1019.2,3.08,0.0,0.0,0.0,0.0,1.7379636249456547,450649.0,0.450649,4506.49,1369.1838170877845,1380.4153842809528,4.0,622428.0,6.22428,622.428,1.0
48495,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,35.0,1019.2,1.16,0.0,0.0,0.0,0.0,1.7379636249456547,37606.0,0.037606,376.06,1369.1838170877845,1380.4153842809528,0.5,51941.0,0.51941,51.941,1.0
48496,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,65.0,4.0,1.0,0.0,35.0,1019.2,6.14,0.0,0.0,0.0,0.0,1.7379636249456547,169594.0,0.169594,1695.94,1369.1838170877845,1380.4153842809528,2.25,234240.0,2.3424,234.24,1.0
48497,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,35.0,1019.2,3.53,0.0,0.0,0.0,0.0,1.7379636249456547,117880.0,0.11788,1178.8,1369.1838170877845,1380.4153842809528,1.0,162814.0,1.62814,162.814,1.0
48498,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,65.0,4.0,1.0,0.0,35.0,1019.2,1.14,0.0,0.0,0.0,0.0,1.7379636249456547,12517.0,0.012517,125.17,1369.1838170877845,1380.4153842809528,0.15,17288.0,0.17288,17.288,1.0
48499,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,8.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,40.0,4.0,1.0,0.0,35.0,1019.2,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,14631.0,0.014631,146.31,1369.1838170877845,1380.4153842809528,0.25,20207.0,0.20207,20.207,1.0
48501,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,43.0,1019.2,3.66,0.0,0.0,0.0,0.0,1.7379636249456547,245541.0,0.245541,2455.41,1369.1838170877845,1380.4153842809528,2.0,339137.0,3.39137,339.137,1.0
48503,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,5.0,1.0,0.0,43.0,1019.2,8.82,0.0,0.0,0.0,0.0,1.7379636249456547,334283.0,0.334283,3342.83,1369.1838170877845,1380.4153842809528,5.0,461706.0,4.61706,461.706,1.0
48505,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,43.0,1019.2,3.32,0.0,0.0,0.0,0.0,1.7379636249456547,478598.0,0.478598,4785.98,1369.1838170877845,1380.4153842809528,5.0,661032.0,6.61032,661.032,1.0
48506,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,85.0,4.0,1.0,0.0,51.0,1019.2,0.6,0.0,0.0,0.0,0.0,1.7379636249456547,21179.0,0.021179,211.79,1369.1838170877845,1380.4153842809528,0.25,29252.0,0.29252,29.252,1.0
48508,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,1019.2,2.0,0.0,0.0,0.0,0.0,1.7379636249456547,104758.0,0.104758,1047.58,1369.1838170877845,1380.4153842809528,1.0,144689.0,1.44689,144.689,1.0
48510,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,59.0,1019.2,11.37,0.0,0.0,0.0,0.0,1.7379636249456547,544945.0,0.544945,5449.45,1369.1838170877845,1380.4153842809528,5.0,752669.0,7.52669,752.669,1.0
48511,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,40.0,4.0,1.0,0.0,59.0,1019.2,0.91,0.0,0.0,0.0,0.0,1.7379636249456547,34020.0,0.03402,340.2,1369.1838170877845,1380.4153842809528,1.0,46987.0,0.46987,46.987,1.0
48514,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,59.0,1019.2,3.02,0.0,0.0,0.0,0.0,1.7379636249456547,262460.0,0.26246,2624.6,1369.1838170877845,1380.4153842809528,2.25,362506.0,3.62506,362.506,1.0
48515,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,67.0,1019.2,3.26,0.0,0.0,0.0,0.0,1.7379636249456547,150200.0,0.1502,1502.0,1369.1838170877845,1380.4153842809528,1.25,207454.0,2.07454,207.454,2.0
48516,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,67.0,1019.2,2.65,0.0,0.0,0.0,0.0,1.7379636249456547,148641.0,0.148641,1486.41,1369.1838170877845,1380.4153842809528,2.25,205300.0,2.053,205.3,1.0
48521,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,75.0,1019.2,3.02,0.0,0.0,0.0,0.0,1.7379636249456547,400323.0,0.400323,4003.23,1369.1838170877845,1380.4153842809528,3.5,552919.0,5.52919,552.919,1.0
48523,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,40.0,4.0,1.0,0.0,75.0,1019.2,2.17,0.0,0.0,0.0,0.0,1.7379636249456547,90065.0,0.090065,900.65,1369.1838170877845,1380.4153842809528,2.0,124396.0,1.24396,124.396,1.0
48524,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,83.0,1019.2,5.43,0.0,0.0,0.0,0.0,1.7379636249456547,148743.0,0.148743,1487.43,1369.1838170877845,1380.4153842809528,1.25,205440.0,2.0544,205.44,1.0
48525,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,83.0,1019.2,4.65,0.0,0.0,0.0,0.0,1.7379636249456547,99276.0,0.099276,992.76,1369.1838170877845,1380.4153842809528,1.5,137118.0,1.37118,137.118,1.0
48526,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,83.0,1019.2,8.74,0.0,0.0,0.0,0.0,1.7379636249456547,239364.0,0.239364,2393.64,1369.1838170877845,1380.4153842809528,2.25,330605.0,3.30605,330.605,1.0
48529,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,91.0,1019.2,4.22,11.0,0.0,0.0,0.0,1.7379636249456547,274319.0,0.274319,2743.19,1369.1838170877845,1380.4153842809528,3.0,378885.0,3.78885,378.885,12.0
48530,50.0,4.0,10.0,14.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,91.0,1019.2,0.92,3.0,0.0,0.0,0.0,1.7379636249456547,39598.0,0.039598,395.98,1369.1838170877845,1380.4153842809528,0.75,54693.0,0.54693,54.693,4.0
48531,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,99.0,1019.2,10.32,0.0,0.0,0.0,0.0,1.7379636249456547,578368.0,0.578368,5783.68,1369.1838170877845,1380.4153842809528,5.0,798832.0,7.98832,798.832,0.0
48532,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,99.0,1019.2,9.75,0.0,0.0,0.0,0.0,1.7379636249456547,566518.0,0.566518,5665.18,1369.1838170877845,1380.4153842809528,5.0,782465.0,7.82465,782.465,0.0
48533,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,60.0,4.0,1.0,0.0,99.0,1019.2,2.3,0.0,0.0,0.0,0.0,1.7379636249456547,42796.0,0.042796,427.96,1369.1838170877845,1380.4153842809528,0.75,59108.0,0.59108,59.108,0.0
48535,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,4.0,1.0,0.0,107.0,1019.2,1.86,0.0,0.0,0.0,0.0,1.7379636249456547,51077.0,0.051077,510.77,1369.1838170877845,1380.4153842809528,0.5,70547.0,0.70547,70.547,1.0
48537,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,4.0,1.0,0.0,107.0,1019.2,0.96,0.0,0.0,0.0,0.0,1.7379636249456547,25447.0,0.025447,254.47,1369.1838170877845,1380.4153842809528,0.5,35147.0,0.35147,35.147,1.0
48540,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,115.0,1019.2,0.4,0.0,0.0,0.0,0.0,1.7379636249456547,17364.0,0.017364,173.64,1369.1838170877845,1380.4153842809528,0.12,23982.0,0.23982,23.982,1.0
48542,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,123.0,1019.2,4.57,0.0,0.0,0.0,0.0,1.7379636249456547,514627.0,0.514627,5146.27,1369.1838170877845,1380.4153842809528,5.0,710794.0,7.10794,710.794,1.0
48543,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,4.0,70.0,4.0,1.0,0.0,123.0,1019.2,0.46,0.0,0.0,0.0,0.0,1.7379636249456547,26669.0,0.026669,266.69,1369.1838170877845,1380.4153842809528,0.25,36836.0,0.36836,36.836,0.0
48545,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,5.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,30.0,4.0,1.0,0.0,123.0,1019.2,1.55,0.0,0.0,0.0,0.0,1.7379636249456547,56304.0,0.056304,563.04,1369.1838170877845,1380.4153842809528,1.5,77767.0,0.77767,77.767,0.0
48547,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,131.0,1019.2,0.65,0.0,0.0,0.0,0.0,1.7379636249456547,16954.0,0.016954,169.54,1369.1838170877845,1380.4153842809528,0.25,23417.0,0.23417,23.417,1.0
48549,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,131.0,1019.2,0.85,0.0,0.0,0.0,0.0,1.7379636249456547,28537.0,0.028537,285.37,1369.1838170877845,1380.4153842809528,0.25,39414.0,0.39414,39.414,1.0
48551,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,131.0,1019.2,4.0,0.0,0.0,0.0,0.0,1.7379636249456547,229117.0,0.229117,2291.17,1369.1838170877845,1380.4153842809528,2.0,316452.0,3.16452,316.452,1.0
48554,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.0,2.0,80.0,4.0,1.0,0.0,139.0,1019.2,0.62,0.0,0.0,0.0,0.0,1.7379636249456547,31498.0,0.031498,314.98,1369.1838170877845,1380.4153842809528,0.25,43505.0,0.43505,43.505,9.0
48555,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,139.0,1019.2,2.1,0.0,0.0,0.0,0.0,1.7379636249456547,53023.0,0.053023,530.23,1369.1838170877845,1380.4153842809528,0.5,73234.0,0.73234,73.234,1.0
48556,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,139.0,1019.2,5.23,0.0,0.0,0.0,0.0,1.7379636249456547,258563.0,0.258563,2585.63,1369.1838170877845,1380.4153842809528,2.25,357123.0,3.57123,357.123,0.0
48558,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,4.0,1.0,0.0,147.0,1019.2,5.8,0.0,0.0,0.0,0.0,1.7379636249456547,137798.0,0.137798,1377.98,1369.1838170877845,1380.4153842809528,2.0,190325.0,1.90325,190.325,1.0
48562,50.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,155.0,1019.2,4.62,0.0,0.0,0.0,0.0,1.7379636249456547,183844.0,0.183844,1838.44,1369.1838170877845,1380.4153842809528,2.0,253922.0,2.53922,253.922,1.0
48564,50.0,4.0,10.0,16.0,3.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,75.0,4.0,1.0,0.0,3.0,951.06,0.8,0.0,0.0,0.0,0.0,1.7379636249456547,32711.0,0.032711,327.11,1369.1838170877845,1380.4153842809528,0.25,110896.0,1.10896,110.896,1.0
48565,50.0,4.0,10.0,16.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,4.0,1.0,0.0,3.0,951.06,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,27029.0,0.027029,270.29,1369.1838170877845,1380.4153842809528,0.25,91633.0,0.91633,91.633,1.0
48566,50.0,4.0,10.0,16.0,3.0,6.0,2.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,85.0,4.0,1.0,0.0,3.0,951.06,2.0,0.0,0.0,0.0,0.0,1.7379636249456547,54792.0,0.054792,547.92,1369.1838170877845,1380.4153842809528,0.5,185754.0,1.85754,185.754,1.0
48567,50.0,4.0,10.0,16.0,3.0,6.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,3.0,951.06,0.8,0.0,0.0,0.0,0.0,1.7379636249456547,30235.0,0.030235,302.35,1369.1838170877845,1380.4153842809528,0.25,102503.0,1.02503,102.503,1.0
48568,50.0,4.0,10.0,16.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,75.0,4.0,1.0,0.0,8.0,951.06,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,140731.0,0.140731,1407.31,1369.1838170877845,1380.4153842809528,1.5,477102.0,4.77102,477.102,1.0
