,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
22146,50.0,3.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,100.0,5.0,1.0,0.0,112.0,787.59,7.26,0.0,0.0,0.0,0.0,1.42,68824.0,0.068824,688.24,642.67,642.67,0.25,112542.0,1.12542,112.542,2.0
22151,50.0,3.0,5.0,7.0,9.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,118.0,787.59,4.4,10.0,0.0,10.0,0.0,1.08,96058.0,0.096058,960.58,896.98,896.98,1.0,157076.0,1.57076,157.076,20.0
22155,50.0,3.0,5.0,8.0,6.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,22.0,825.58,25.14,0.0,0.0,0.0,0.0,1.2,134476.0,0.134476,1344.76,1255.73,1255.73,0.5,276646.0,2.76646,276.646,0.0
22160,50.0,3.0,5.0,8.0,6.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,47.0,825.58,50.12,0.0,0.0,0.0,0.0,1.02,67911.0,0.067911,679.11,634.15,634.15,1.0,139707.0,1.39707,139.707,0.0
22173,50.0,3.0,5.0,8.0,6.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,11.0,1.0,0.0,108.0,825.58,15.12,0.0,0.0,0.0,0.0,2.11,54109.0,0.054109,541.09,505.27,505.27,2.0,111314.0,1.11314,111.314,1.0
22280,50.0,3.0,5.0,9.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,6.0,100.0,2.0,1.0,0.0,33.0,428.18,10.6,25.0,0.0,0.0,25.0,1.49,77590.0,0.07759,775.9,724.53,724.53,0.25,150069.0,1.50069,150.069,51.0
22281,50.0,3.0,5.0,9.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,7.0,1.0,1.0,6.0,100.0,2.0,1.0,0.0,33.0,428.18,15.9,25.0,0.0,0.0,25.0,0.44,194066.0,0.194066,1940.66,1812.18,1812.18,1.0,375350.0,3.7535,375.35,51.0
22282,50.0,3.0,5.0,9.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,50.0,428.18,8.4,0.0,0.0,0.0,18.0,1.09,67735.0,0.067735,677.35,632.51,632.51,5.0,131009.0,1.31009,131.009,18.0
22283,50.0,3.0,5.0,9.0,8.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,50.0,428.18,7.35,0.0,0.0,0.0,15.0,3.16,45966.0,0.045966,459.66,429.33,429.23,2.0,88905.0,0.88905,88.905,15.0
22284,50.0,3.0,5.0,9.0,8.0,7.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,50.0,428.18,7.42,0.0,0.0,0.0,16.0,2.47,61789.0,0.061789,617.89,576.98,576.98,2.0,119508.0,1.19508,119.508,16.0
22292,50.0,3.0,5.0,10.0,11.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,4.0,1.0,2.0,100.0,18.0,1.0,0.0,20.0,769.71,2.11,5.0,0.0,0.0,1.0,0.74,13401.0,0.013401,134.01,125.14,125.14,1.0,12018.0,0.12018,12.018,10.0
22320,50.0,3.0,5.0,10.0,11.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,18.0,1.0,0.0,44.0,769.71,5.275,3.0,0.0,0.0,0.0,1.89,39621.0,0.039621,396.21,369.98,369.98,2.0,35530.0,0.3553,35.53,3.0
22437,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,6.0,1.0,0.0,2.0,733.6,2.12,1.43,0.0,0.0,1.64,1.7379636249456547,9855.0,0.009855,98.55,1369.1838170877845,1380.4153842809528,1.0,15422.0,0.15422,15.422,3.07
22444,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,9.0,733.6,5.3,0.0,0.0,0.0,0.0,1.7379636249456547,151645.0,0.151645,1516.45,1369.1838170877845,1380.4153842809528,0.12,237307.0,2.37307,237.307,0.0
22450,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,15.0,733.6,5.3,15.61,0.0,0.0,0.0,1.7379636249456547,280480.0,0.28048,2804.8,1369.1838170877845,1380.4153842809528,1.0,438919.0,4.38919,438.919,15.61
22466,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,20.0,18.0,1.0,0.0,45.0,733.6,2.12,0.0,0.0,0.0,0.0,1.7379636249456547,17871.0,0.017871,178.71,1369.1838170877845,1380.4153842809528,4.0,27966.0,0.27966,27.966,0.0
22478,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,18.0,1.0,0.0,75.0,733.6,2.12,2.86,0.0,0.0,0.0,1.7379636249456547,23475.0,0.023475,234.75,1369.1838170877845,1380.4153842809528,1.0,36736.0,0.36736,36.736,3.86
22488,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,1.0,16.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,1.0,2.0,90.0,18.0,1.0,0.0,81.0,733.6,7.42,7.15,0.0,0.0,6.56,1.7379636249456547,60120.0,0.06012,601.2,1369.1838170877845,1380.4153842809528,3.0,94081.0,0.94081,94.081,13.71
22497,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,18.0,1.0,0.0,93.0,733.6,4.24,1.43,0.0,0.0,1.64,1.7379636249456547,25040.0,0.02504,250.4,1369.1838170877845,1380.4153842809528,1.0,39185.0,0.39185,39.185,3.07
22501,50.0,3.0,5.0,12.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,18.0,1.0,0.0,93.0,733.6,3.18,0.0,0.0,0.0,0.0,1.7379636249456547,9745.0,0.009745,97.45,1369.1838170877845,1380.4153842809528,0.5,15250.0,0.1525,15.25,0.0
22517,50.0,3.0,5.0,12.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,95.0,18.0,1.0,0.0,111.0,733.6,1.06,0.0,0.0,0.0,0.0,1.7379636249456547,11552.0,0.011552,115.52,1369.1838170877845,1380.4153842809528,1.0,18077.0,0.18077,18.077,0.0
22519,50.0,3.0,5.0,12.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,6.0,1.0,0.0,111.0,733.6,2.12,2.86,0.0,0.0,0.0,1.7379636249456547,47090.0,0.04709,470.9,1369.1838170877845,1380.4153842809528,1.0,73690.0,0.7369,73.69,2.86
22522,50.0,3.0,5.0,12.0,2.0,6.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,7.0,4.0,1.0,2.0,100.0,18.0,1.0,0.0,117.0,733.6,2.12,2.86,0.0,0.0,3.28,1.7379636249456547,27990.0,0.02799,279.9,1369.1838170877845,1380.4153842809528,1.0,43801.0,0.43801,43.801,10.14
22529,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,5.0,846.64,20.1,20.0,0.0,0.0,0.0,3.5,234614.0,0.234614,2346.14,2190.81,2190.81,1.5,631158.0,6.31158,631.158,20.0
22535,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,11.0,846.64,25.18,0.0,0.0,0.0,0.0,0.87,201834.0,0.201834,2018.34,1369.1838170877845,1884.71,0.5,542974.0,5.42974,542.974,0.0
22541,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,17.0,846.64,20.03,0.0,0.0,0.0,0.0,1.96,144082.0,0.144082,1440.82,1345.43,1345.43,1.0,387608.0,3.87608,387.608,0.0
22543,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,23.0,846.64,12.1,0.0,0.0,0.0,0.0,1.95,80460.0,0.08046,804.6,1369.1838170877845,751.33,0.25,216454.0,2.16454,216.454,1.0
22553,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,35.0,846.64,13.0,0.0,0.0,0.0,0.0,3.7,343706.0,0.343706,3437.06,1900.32,3209.51,0.25,924637.0,9.24637,924.637,1.0
22560,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,41.0,846.64,3.1,0.0,0.0,0.0,0.0,2.75,79166.0,0.079166,791.66,274.74,739.25,2.0,212972.0,2.12972,212.972,1.0
22575,50.0,3.0,5.0,12.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,59.0,846.64,8.0,0.0,0.0,0.0,0.0,4.3,58902.0,0.058902,589.02,550.02,550.02,0.25,158458.0,1.58458,158.458,0.0
22582,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,65.0,846.64,4.1,0.0,0.0,0.0,0.0,3.62,30910.0,0.03091,309.1,288.64,288.64,2.0,83154.0,0.83154,83.154,1.0
22604,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,83.0,846.64,15.0,0.0,0.0,0.0,0.0,3.42,339046.0,0.339046,3390.46,3165.99,3165.99,0.25,912101.0,9.12101,912.101,0.0
22614,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,107.0,846.64,15.0,0.0,0.0,0.0,0.0,2.5,68323.0,0.068323,683.23,638.0,638.0,0.25,183802.0,1.83802,183.802,1.0
22619,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,113.0,846.64,7.1,5.0,0.0,0.0,0.0,2.51,39639.0,0.039639,396.39,370.15,370.15,2.0,106637.0,1.06637,106.637,6.0
22620,50.0,3.0,5.0,12.0,10.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,113.0,846.64,10.1,5.0,0.0,0.0,0.0,1.52,65639.0,0.065639,656.39,402.37,612.93,2.0,176583.0,1.76583,176.583,6.0
22627,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,4.0,775.44,20.0,0.0,0.0,0.0,0.0,0.83,129262.0,0.129262,1292.62,1207.04,1207.04,0.5,425016.0,4.25016,425.016,0.0
22631,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,4.0,775.44,13.5,6.0,0.0,0.0,6.0,0.49,75770.0,0.07577,757.7,707.54,707.54,0.25,249134.0,2.49134,249.134,12.0
22635,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,10.0,775.44,10.0,0.0,0.0,0.0,0.0,3.83,84427.0,0.084427,844.27,788.37,788.37,0.25,277597.0,2.77597,277.597,0.0
22638,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,6.0,100.0,4.0,1.0,0.0,10.0,775.44,40.0,0.0,0.0,50.0,0.0,0.08,235438.0,0.235438,2354.38,2198.51,2198.51,1.0,774125.0,7.74125,774.125,50.0
22641,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,16.0,775.44,20.11,8.0,0.0,0.0,9.0,0.74,179022.0,0.179022,1790.22,1671.7,1671.7,0.5,588628.0,5.88628,588.628,17.0
22643,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,6.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,22.0,775.44,3.98,0.0,0.0,0.0,3.0,2.65,18547.0,0.018547,185.47,173.55,173.19,2.0,60983.0,0.60983,60.983,3.0
22644,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,2.0,2.0,100.0,4.0,1.0,0.0,22.0,775.44,26.73,10.0,0.0,8.0,0.0,1.07,183026.0,0.183026,1830.26,1715.73,1709.09,1.25,601794.0,6.01794,601.794,18.0
22652,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,28.0,775.44,42.1,4.0,0.0,0.0,4.0,1.0,92868.0,0.092868,928.68,867.2,867.2,0.25,305352.0,3.05352,305.352,8.0
22654,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,34.0,775.44,15.84,0.0,0.0,50.0,0.0,1.33,67764.0,0.067764,677.64,632.78,632.78,0.25,222810.0,2.2281,222.81,50.0
22660,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,40.0,775.44,48.0,7.5,0.0,0.0,7.0,0.9,231714.0,0.231714,2317.14,2163.73,2163.73,1.0,761880.0,7.6188,761.88,14.5
22663,50.0,3.0,5.0,13.0,9.0,7.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,52.0,775.44,12.12,0.0,0.0,0.0,0.0,0.44,75509.0,0.075509,755.09,705.1,705.1,0.25,248275.0,2.48275,248.275,0.0
22666,50.0,3.0,5.0,13.0,9.0,7.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,52.0,775.44,18.0,15.0,0.0,0.0,30.0,2.49,267481.0,0.267481,2674.81,2497.72,2497.72,1.0,879482.0,8.79482,879.482,45.0
22668,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,2.0,2.0,100.0,4.0,1.0,0.0,58.0,775.44,45.0,22.5,0.0,50.0,0.0,4.67,119665.0,0.119665,1196.65,1117.42,1117.42,0.5,393462.0,3.93462,393.462,72.5
22669,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,58.0,775.44,55.0,12.5,0.0,25.0,0.0,0.82,265323.0,0.265323,2653.23,2512.38,2477.57,1.0,872388.0,8.72388,872.388,37.5
22675,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,64.0,775.44,49.5,10.0,0.0,0.0,50.0,2.59,210032.0,0.210032,2100.32,1961.27,1961.27,1.0,690590.0,6.9059,690.59,60.0
22681,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,70.0,775.44,75.35,50.0,0.0,50.0,0.0,0.38,290284.0,0.290284,2902.84,2710.65,2710.65,1.0,954460.0,9.5446,954.46,100.0
22685,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,2.0,2.0,100.0,4.0,1.0,0.0,76.0,775.44,49.0,25.0,0.0,0.0,25.0,0.99,255948.0,0.255948,2559.48,2390.03,2390.03,1.0,841563.0,8.41563,841.563,50.0
22692,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,2.0,2.0,100.0,4.0,1.0,0.0,88.0,775.44,150.0,50.0,0.0,0.0,50.0,2.37,314878.0,0.314878,3148.78,1369.1838170877845,2940.31,1.25,1035326.0,10.35326,1035.326,100.0
22697,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,94.0,775.44,30.5,10.0,0.0,30.0,0.0,0.91,76338.0,0.076338,763.38,712.84,712.84,0.25,251001.0,2.51001,251.001,40.0
22698,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,94.0,775.44,29.1,10.0,0.0,30.0,0.0,0.78,37432.0,0.037432,374.32,349.54,349.54,0.25,123077.0,1.23077,123.077,40.0
22702,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,0.0,2.0,2.0,100.0,4.0,1.0,0.0,100.0,775.44,50.0,25.0,0.0,0.0,50.0,1.58,179729.0,0.179729,1797.29,1678.3,1678.3,0.75,590952.0,5.90952,590.952,75.0
22704,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,11.0,1.0,0.0,106.0,775.44,3.96,0.0,0.0,0.0,0.0,0.55,19346.0,0.019346,193.46,177.92,180.65,1.25,63610.0,0.6361,63.61,1.0
22706,50.0,3.0,5.0,13.0,9.0,7.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,2.0,2.0,100.0,4.0,1.0,0.0,112.0,775.44,48.0,25.0,0.0,0.0,50.0,2.16,137504.0,0.137504,1375.04,1284.0,1284.0,0.5,452115.0,4.52115,452.115,75.0
22712,50.0,3.0,5.0,13.0,9.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,118.0,775.44,98.52,25.0,0.0,75.0,0.0,4.4,291642.0,0.291642,2916.42,2723.34,2723.34,1.0,958926.0,9.58926,958.926,100.0
