,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
76761,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,74.0,617.99,10.0,7.765,2904.86,546.11,7.765
76764,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,79.0,617.99,10.0,0.0,2223.32,417.98,0.0
76766,4.0,10.0,5.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,79.0,617.99,3.0,0.0,962.33,180.92,0.0
76768,4.0,10.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,89.0,617.99,2.0,0.0,913.6,171.76,0.0
76769,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,94.0,617.99,2.0,0.0,311.84,58.63,0.0
76770,4.0,10.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,94.0,617.99,4.0,0.0,2152.29,404.62999999999994,0.0
76772,4.0,10.0,5.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,94.0,617.99,2.0,0.0,1981.38,372.5,0.0
76773,4.0,10.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,104.0,617.99,2.0,0.0,1911.44,359.35,0.0
76774,4.0,10.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,104.0,617.99,3.0,0.0,2177.26,409.33000000000004,0.0
76776,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,109.0,617.99,1.0,0.0,65.95,12.4,0.0
76777,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,109.0,617.99,10.0,0.0,5644.13,1061.1000000000001,0.0
76778,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,109.0,617.99,2.0,0.0,318.4,59.86,0.0
76779,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,119.0,617.99,10.0,0.0,4369.31,821.43,0.0
76780,4.0,10.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,119.0,617.99,5.0,0.0,5729.889999999999,1077.22,0.0
76781,4.0,10.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,119.0,617.99,1.0,0.0,1464.01,275.23,0.0
76782,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,124.0,617.99,15.0,0.0,5503.320000000001,1034.62,0.0
76783,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,134.0,617.99,10.0,0.0,2882.04,541.8199999999999,0.0
76785,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,139.0,617.99,5.0,0.0,771.98,145.13,0.0
76786,4.0,10.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,139.0,617.99,1.0,0.0,589.28,110.79,0.0
76788,4.0,10.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,139.0,617.99,5.0,0.0,1600.5900000000001,300.91,0.0
76789,4.0,10.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,149.0,617.99,20.0,0.0,4203.73,790.3,0.0
76790,4.0,10.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,149.0,617.99,5.0,0.0,2591.3999999999996,487.18000000000006,0.0
76791,4.0,10.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,149.0,617.99,5.0,0.0,1899.8100000000002,357.16,0.0
76793,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,777.7,2.0,0.0,459.35999999999996,112.08,0.0
76795,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,777.7,2.0,0.0,662.62,161.68,0.0
76796,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,16.0,777.7,5.0,0.0,3444.4,840.43,0.0
76798,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,777.7,10.0,0.0,4122.179999999999,1005.81,0.0
76799,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,22.0,777.7,4.0,0.0,258.34,63.04,0.0
76800,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,22.0,777.7,13.0,0.0,684.3100000000001,166.97,0.0
76802,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,777.7,1.0,0.0,158.89000000000001,38.769999999999996,0.0
76803,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,34.0,777.7,0.25,0.0,154.95,37.81,0.0
76804,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,777.7,15.0,0.0,5367.030000000001,1309.56,0.0
76806,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,34.0,777.7,2.5,0.0,1114.22,271.87,0.0
76809,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,40.0,777.7,15.0,0.0,2106.2,513.91,0.0
76811,4.0,10.0,5.0,11.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,40.0,777.7,7.0,0.0,1743.22,425.34999999999997,0.0
76812,4.0,10.0,5.0,11.0,7.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,40.0,777.7,9.0,0.0,2284.37,557.39,0.0
76813,4.0,10.0,5.0,11.0,7.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,40.0,777.7,5.0,0.0,1011.3900000000001,246.78,0.0
76814,4.0,10.0,5.0,11.0,7.0,1.0,1.0,4.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,40.0,777.7,5.0,0.0,1593.15,388.73,0.0
76815,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,777.7,4.0,0.0,425.17,103.74000000000001,0.0
76816,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,777.7,5.0,0.0,667.55,162.88,0.0
76817,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,777.7,10.0,0.0,2268.35,553.48,0.0
76818,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,777.7,8.0,0.0,1306.4999999999998,318.79,0.0
76819,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,58.0,777.7,22.0,0.0,2811.13,685.9200000000001,0.0
76821,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,58.0,777.7,15.0,0.0,1031.1,251.58999999999997,0.0
76822,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,70.0,777.7,3.0,0.0,1318.48,321.71,0.0
76823,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,70.0,777.7,4.0,0.0,1913.88,466.99,0.0
76825,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,70.0,777.7,4.0,0.0,839.39,204.80999999999997,0.0
76827,4.0,10.0,5.0,11.0,7.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,70.0,777.7,1.0,0.0,826.8499999999999,201.75,0.0
76829,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,76.0,777.7,15.0,0.0,4469.28,1090.5,0.0
76830,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,76.0,777.7,5.0,0.0,1437.64,350.78000000000003,0.0
76832,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,88.0,777.7,3.0,0.0,1536.74,374.96999999999997,0.0
76833,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,94.0,777.7,1.0,0.0,365.05999999999995,89.08,0.0
76834,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,94.0,777.7,15.0,0.0,4608.58,1124.49,0.0
76838,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,106.0,777.7,1.0,0.0,480.68,117.29,0.0
76839,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,106.0,777.7,6.0,0.0,5308.44,1295.26,0.0
76840,4.0,10.0,5.0,11.0,7.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,106.0,777.7,1.0,0.0,229.70999999999998,56.05,0.0
76841,4.0,10.0,5.0,11.0,7.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,106.0,777.7,8.0,0.0,5599.06,1366.17,0.0
76844,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,112.0,777.7,4.0,0.0,1715.68,418.63,0.0
76845,4.0,10.0,5.0,11.0,7.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,112.0,777.7,1.0,0.0,172.2,42.02,0.0
76846,4.0,10.0,5.0,11.0,7.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,112.0,777.7,18.0,0.0,5870.75,1432.46,0.0
76847,4.0,10.0,5.0,11.0,7.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,112.0,777.7,5.0,0.0,1373.5700000000002,335.15000000000003,0.0
76848,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,124.0,777.7,5.0,0.0,1321.83,322.53,0.0
76849,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,124.0,777.7,5.0,0.0,1257.5900000000001,306.84999999999997,0.0
76850,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,124.0,777.7,4.0,0.0,859.24,209.66,0.0
76853,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,130.0,777.7,15.0,0.0,3704.8999999999996,903.9999999999999,0.0
76854,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,130.0,777.7,5.0,0.0,998.12,243.54,0.0
76855,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,130.0,777.7,5.0,0.0,1082.56,264.15000000000003,0.0
76857,4.0,10.0,5.0,11.0,7.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,130.0,777.7,3.0,0.0,1544.3100000000002,376.81,0.0
76858,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,142.0,777.7,2.0,0.0,1010.04,246.45000000000002,0.0
76860,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,148.0,777.7,1.0,0.0,1025.28,250.17000000000002,0.0
76865,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,148.0,777.7,4.0,0.0,2536.4199999999996,618.89,0.0
76866,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,148.0,777.7,2.0,0.0,690.09,168.38,0.0
76869,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,160.0,777.7,3.0,0.0,1304.2,318.23,0.0
76870,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,160.0,777.7,1.0,0.0,2164.6,528.16,0.0
76871,4.0,10.0,5.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,160.0,777.7,2.0,0.0,926.71,226.12,0.0
76872,4.0,10.0,5.0,11.0,7.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,160.0,777.7,20.0,0.0,333.83000000000004,81.46,0.0
76874,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,166.0,777.7,4.0,0.0,1697.03,414.08,0.0
76875,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,166.0,777.7,12.0,0.0,5611.2,1369.13,0.0
76876,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,166.0,777.7,1.5,0.0,332.15000000000003,81.05,0.0
76877,4.0,10.0,5.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,166.0,777.7,1.0,0.0,316.93,77.33,0.0
76878,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,12.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,178.0,777.7,4.0,0.0,4061.46,991.0,0.0
76879,4.0,10.0,5.0,11.0,7.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,178.0,777.7,2.0,0.0,736.08,179.6,0.0
76880,4.0,10.0,6.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,550.1,0.49,11.647,141.41,38.18,11.647
76881,4.0,10.0,6.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,550.1,1.96,15.529,758.4000000000001,204.76999999999998,15.529
76883,4.0,10.0,6.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,17.0,550.1,0.48,7.765,83.86,22.64,7.765
76884,4.0,10.0,6.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,17.0,550.1,0.96,11.647,137.32,37.08,11.647
76885,4.0,10.0,6.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,24.0,550.1,4.9,11.647,1518.8899999999999,410.1,11.647
76886,4.0,10.0,6.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,24.0,550.1,2.94,7.765,1034.48,279.31,7.765
76888,4.0,10.0,6.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,45.0,550.1,0.23,19.411,223.29000000000002,60.29,19.411
76892,4.0,10.0,6.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,45.0,550.1,0.96,19.411,313.16999999999996,84.56,19.411
76894,4.0,10.0,6.0,3.0,6.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,45.0,550.1,0.23,3.106,113.76,30.72,3.106
76896,4.0,10.0,6.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,59.0,550.1,0.98,3.882,471.07000000000005,127.19,3.882
76899,4.0,10.0,6.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,66.0,550.1,0.98,7.765,505.40000000000003,136.46,7.765
76900,4.0,10.0,6.0,3.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,66.0,550.1,1.96,11.647,490.78999999999996,132.51,11.647
76902,4.0,10.0,6.0,3.0,6.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,66.0,550.1,0.98,7.765,225.79,60.96,7.765
76903,4.0,10.0,6.0,3.0,6.0,2.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,66.0,550.1,0.98,11.647,534.2,144.23,11.647
76904,4.0,10.0,6.0,3.0,6.0,2.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,66.0,550.1,1.96,7.765,344.0,92.88,7.765
76905,4.0,10.0,6.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,80.0,550.1,0.96,19.411,165.80999999999997,44.769999999999996,19.411
76906,4.0,10.0,6.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,80.0,550.1,0.48,9.706,171.09,46.19,9.706
76907,4.0,10.0,6.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,80.0,550.1,0.48,9.706,206.22000000000003,55.67999999999999,9.706
76908,4.0,10.0,6.0,3.0,6.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,80.0,550.1,0.46,0.0,153.08,41.33,0.0
76909,4.0,10.0,6.0,3.0,6.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,80.0,550.1,0.46,3.882,138.59,37.419999999999995,3.882
