,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
36415,50.0,3.0,8.0,4.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,166.89,39.0,0.0,0.0,0.0,1.25,190075.0,1900.75,1900.75,214.785,0.0
36418,50.0,3.0,8.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,105.0,166.89,11.0,0.0,0.0,0.0,4.25,10386.0,103.86,103.86,11.736,0.0
36420,50.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,120.0,166.89,5.25,0.0,0.0,0.0,2.47,42308.0,423.08,423.08,47.808,0.0
36421,50.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,135.0,166.89,36.0,0.0,0.0,0.0,0.14,305576.0,3055.76,3055.76,345.301,0.0
36432,50.0,3.0,8.0,4.0,10.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,45.0,137.67,34.74,0.0,0.0,0.0,2.43,141129.0,1411.29,1411.29,119.96,0.0
36434,50.0,3.0,8.0,4.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,57.0,137.67,49.8,0.0,0.0,0.0,2.61,215700.0,1808.29,2157.0,183.345,0.0
36442,50.0,3.0,8.0,4.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,83.0,137.67,14.94,0.0,0.0,0.0,0.63,149647.0,1499.25,1496.47,127.2,0.0
36445,50.0,3.0,8.0,4.0,10.0,3.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,105.0,137.67,26.56,0.0,0.0,0.0,0.74,138855.0,1388.55,1388.55,118.027,0.0
36449,50.0,3.0,8.0,4.0,10.0,3.0,1.0,1.0,1.0,4.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,118.0,137.67,23.24,0.0,0.0,0.0,2.83,71601.0,707.61,716.01,60.861,0.0
36450,50.0,3.0,8.0,4.0,10.0,3.0,1.0,1.0,1.0,5.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,118.0,137.67,3.62,0.0,0.0,0.0,2.09,25341.0,1185.3746742546282,253.41,21.54,0.0
36461,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,3.0,172.23,34.86,0.0,0.0,0.0,0.34,296469.0,2963.71,2964.69,391.339,0.0
36466,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,20.0,1.0,15.0,172.23,1.66,0.0,0.0,0.0,1.1,15775.0,157.75,157.75,20.823,0.0
36468,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,22.0,172.23,4.98,0.0,0.0,0.0,4.85,27016.0,270.16,270.16,35.661,0.0
36477,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,34.0,172.23,34.86,0.0,0.0,0.0,0.31,332907.0,3329.07,3329.07,439.437,0.0
36480,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,52.0,172.23,1.66,0.0,0.0,0.0,0.28,22424.0,274.24,274.24,29.6,0.0
36481,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,52.0,172.23,13.28,0.0,0.0,0.0,0.56,127416.0,1274.16,1274.16,168.189,0.0
36491,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,70.0,172.23,13.28,0.0,0.0,0.0,0.13,113163.0,1131.63,1131.63,149.375,0.0
36493,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,77.0,172.23,14.94,0.0,0.0,0.0,0.16,107927.0,1079.27,1079.27,142.464,0.0
36496,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,4.0,1.0,2.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,15.0,1.0,91.0,172.23,8.43,0.0,0.0,0.0,0.14,76837.0,768.37,768.37,101.425,0.0
36497,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,172.23,100.23975722745665,0.0,0.0,0.0,0.26,165993.0,1659.93,1659.93,219.111,0.0
36498,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,172.23,24.9,0.0,0.0,0.0,0.58,220237.0,2202.37,2202.37,290.713,0.0
36505,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,111.0,172.23,1.66,0.0,0.0,0.0,0.23,14890.0,148.9,148.9,19.655,0.0
36511,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,172.23,9.96,0.0,0.0,0.0,0.33,136649.0,1366.49,1366.49,180.377,0.0
36518,50.0,3.0,8.0,4.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,148.0,172.23,19.92,0.0,0.0,0.0,0.22,132981.0,1329.81,1329.81,175.535,0.0
36543,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,2.0,176.45,24.0,0.0,0.0,0.0,2.21,203530.0,2035.3,2035.3,219.812,0.0
36548,50.0,3.0,8.0,4.0,18.0,2.0,2.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,12.0,176.45,7.0,0.0,0.0,0.0,1.07,7059.0,70.59,70.59,7.624,0.0
36549,50.0,3.0,8.0,4.0,18.0,2.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,12.0,176.45,6.0,0.0,0.0,0.0,1.5,57566.0,575.66,575.66,62.171,0.0
36552,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,17.0,176.45,16.0,0.0,0.0,0.0,0.14,83890.0,838.9,838.9,90.601,0.0
36553,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,176.45,5.2,0.0,0.0,0.0,3.47,45119.0,451.19,451.19,48.729,0.0
36559,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,32.0,176.45,100.23975722745665,0.0,0.0,0.0,0.4,143492.0,1434.92,1434.92,154.971,0.0
36574,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,176.45,26.7,0.0,0.0,0.0,1.86,161053.0,1610.53,1610.53,173.937,0.0
36575,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,78.0,176.45,35.2,0.0,0.0,0.0,0.72,260724.0,2607.24,2607.24,281.582,0.0
36591,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,108.0,176.45,17.0,0.0,0.0,0.0,3.69,152317.0,1523.17,1523.17,164.502,0.0
36598,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,119.0,176.45,12.0,0.0,0.0,0.0,2.15,74147.0,741.47,741.47,80.079,0.0
36600,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,119.0,176.45,6.15,0.0,0.0,0.0,2.52,30958.0,309.58,309.58,33.435,0.0
36604,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,2.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,136.0,176.45,6.0,0.0,0.0,0.0,1.0,37673.0,376.73,376.73,40.687,0.0
36613,50.0,3.0,8.0,4.0,18.0,2.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,176.45,16.0,0.0,0.0,0.0,0.19,81222.0,812.22,812.22,87.72,0.0
36828,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,2.0,178.41,45.0,0.0,0.0,0.0,4.33,253166.0,2600.72,2531.66,318.989,0.0
36832,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,178.41,37.8,0.0,0.0,0.0,0.38,468551.0,4683.26,4685.51,590.374,0.0
36834,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,178.41,10.08,0.0,0.0,0.0,0.95,83056.0,821.28,830.56,104.651,0.0
36836,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,21.0,178.41,52.5,0.0,0.0,0.0,2.38,163647.0,1636.47,1636.47,206.195,0.0
36844,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,178.41,25.2,0.0,0.0,0.0,0.32,342808.0,3428.08,3428.08,431.938,0.0
36846,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,53.0,178.41,7.62,0.0,0.0,0.0,0.25,149572.0,1495.72,1495.72,188.461,0.0
36850,50.0,3.0,8.0,5.0,14.0,4.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,59.0,178.41,22.86,0.0,0.0,0.0,1.68,178589.0,1785.89,1785.89,225.022,0.0
36852,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,71.0,178.41,7.56,0.0,0.0,0.0,1.02,141965.0,1419.65,1419.65,178.876,0.0
36854,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,71.0,178.41,15.12,0.0,0.0,0.0,1.62,268176.0,2681.76,2681.76,337.902,0.0
36858,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,77.0,178.41,22.5,0.0,0.0,0.0,1.09,291322.0,2913.22,2913.22,367.066,0.0
36862,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,89.0,178.41,37.5,0.0,0.0,0.0,1.86,348682.0,3486.82,3486.82,439.339,0.0
36872,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,125.0,178.41,7.56,0.0,0.0,0.0,3.65,83374.0,833.74,833.74,105.051,0.0
36876,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,131.0,178.41,75.6,0.0,0.0,0.0,0.12,373902.0,3739.02,3739.02,471.117,0.0
36878,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,131.0,178.41,63.0,0.0,0.0,0.0,0.49,431968.0,4319.68,4319.68,544.28,0.0
36884,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,143.0,178.41,22.86,0.0,0.0,0.0,2.09,231910.0,2319.1,2319.1,292.207,0.0
36888,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,143.0,178.41,5.08,0.0,0.0,0.0,3.83,66872.0,668.72,668.72,84.259,0.0
36894,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,149.0,178.41,21.25,0.0,0.0,0.0,0.83,218752.0,2201.12,2187.52,275.628,0.0
36902,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,161.0,178.41,15.12,0.0,0.0,0.0,2.54,108597.0,1085.97,1085.97,136.832,0.0
36903,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,161.0,178.41,30.24,0.0,0.0,0.0,2.01,306808.0,3068.08,3068.08,386.578,0.0
36909,50.0,3.0,8.0,5.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,167.0,178.41,22.68,0.0,0.0,0.0,4.65,232205.0,2322.05,2322.05,292.578,0.0
37172,50.0,3.0,9.0,2.0,1.0,7.0,1.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,62.0,342.49,35.999,0.0,0.0,0.0,0.92,174729.0,1747.29,1747.29,115.321,0.0
37175,50.0,3.0,9.0,2.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,1.0,72.0,342.49,50.999,25.0,0.0,0.0,1.13,301475.0,3014.75,3014.75,198.974,25.0
37180,50.0,3.0,9.0,2.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,87.0,342.49,25.999,0.0,25.0,0.0,0.33,147121.0,1471.21,1471.21,97.1,25.0
37185,50.0,3.0,9.0,2.0,1.0,7.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,92.0,342.49,20.999,0.0,0.0,0.0,1.38,151311.0,1513.11,1513.11,99.865,0.0
37192,50.0,3.0,9.0,2.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,1.0,107.0,342.49,100.999,0.0,0.0,0.0,0.48,474140.0,4741.4,4741.4,312.932,0.0
37202,50.0,3.0,9.0,2.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,147.0,342.49,25.999,0.0,25.0,0.0,1.06,210827.0,2106.97,2108.27,139.146,25.0
37206,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,7.0,404.58,10.71,2.5,0.0,0.0,0.94,29991.0,299.91,299.91,33.89,2.5
37208,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,7.0,404.58,27.54,0.0,0.0,0.0,4.67,117943.0,1179.43,1179.43,133.276,0.0
37211,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,7.0,404.58,47.25,0.0,0.0,0.0,1.0,180061.0,1800.61,1800.61,203.469,0.0
37213,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,7.0,404.58,21.35,0.0,0.0,0.0,0.5,85335.0,853.35,853.35,96.429,0.0
37214,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,12.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,7.0,404.58,5.05,0.0,0.0,0.0,1.43,58851.0,588.51,588.51,66.502,0.0
37215,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,13.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,7.0,404.58,4.05,0.0,0.0,0.0,0.69,45881.0,459.81,458.81,51.846,0.0
37217,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,19.0,404.58,32.13,0.0,0.0,0.0,1.05,134472.0,1344.72,1344.72,151.953,0.0
37218,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,404.58,3.4,0.0,0.0,0.0,0.54,24019.0,240.19,240.19,27.141,0.0
37232,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,25.0,404.58,16.08,0.0,0.0,0.0,0.6,80493.0,804.93,804.93,90.957,0.0
37236,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,25.0,404.58,20.1,0.0,0.0,0.0,1.08,55529.0,555.29,555.29,62.748,0.0
37241,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,25.0,404.58,13.2,0.0,0.0,0.0,3.99,85726.0,857.26,857.26,96.87,0.0
37252,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,43.0,404.58,6.12,0.0,0.0,0.0,3.16,58202.0,582.02,582.02,65.768,0.0
37254,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,404.58,2.7,0.0,0.0,0.0,1.21,47348.0,473.48,473.48,53.503,0.0
37255,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,404.58,2.7,0.0,0.0,0.0,0.64,28128.0,281.25,281.28,31.785,0.0
37256,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,404.58,2.7,0.0,0.0,0.0,0.67,56044.0,560.44,560.44,63.33,0.0
37275,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,79.0,404.58,15.3,12.5,0.0,0.0,1.69,108464.0,1084.64,1084.64,122.564,12.5
37283,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,404.58,75.0,0.0,0.0,0.0,1.17,222102.0,2221.02,2221.02,250.975,0.0
37284,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,404.58,12.5,0.0,0.0,0.0,1.57,73446.0,734.46,734.46,82.994,0.0
37294,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,97.0,404.58,33.5,0.0,0.0,0.0,1.18,170538.0,1705.38,1705.38,192.708,0.0
37303,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,115.0,404.58,51.3,0.0,0.0,0.0,1.53,104263.0,1042.63,1042.63,117.817,0.0
37312,50.0,3.0,9.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,127.0,404.58,100.23975722745665,11.25,0.0,0.0,0.37,105038.0,1050.38,1050.38,118.693,11.25
