,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
71622,4.0,7.0,12.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,22.0,315.63,60.0,2.73,3093.32,3093.32,3093.32,4083.1800000000003
71627,4.0,7.0,12.0,7.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,34.0,315.63,50.0,0.93,3311.57,3311.57,3311.5699999999997,4371.2699999999995
71628,4.0,7.0,12.0,7.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,34.0,315.63,40.0,0.27,2745.02,2745.02,2745.0200000000004,3623.43
71630,4.0,7.0,12.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,100.0,1.0,40.0,315.63,6.0,0.54,873.67,873.67,873.67,1153.24
71631,4.0,7.0,12.0,7.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,315.63,5.0,0.93,663.03,663.03,663.03,875.2
71632,4.0,7.0,12.0,7.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,315.63,12.0,0.45,1372.65,1372.65,1372.65,1811.9
71639,4.0,7.0,12.0,7.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,315.63,50.0,0.47,1824.95,1824.95,1824.9499999999998,2408.9300000000003
71640,4.0,7.0,12.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,315.63,25.0,0.89,1721.54,1721.54,1721.54,2272.43
71641,4.0,7.0,12.0,7.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,315.63,70.0,0.45,5356.85,5356.85,5356.849999999999,7071.040000000001
71643,4.0,7.0,12.0,7.0,2.0,1.0,1.0,7.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,315.63,8.0,0.37,166.33,166.33,166.32999999999998,219.56000000000003
71645,4.0,7.0,12.0,7.0,2.0,1.0,1.0,7.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,315.63,28.0,1.14,668.21,668.21,668.21,882.04
71647,4.0,7.0,12.0,7.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,315.63,70.0,0.23,4113.99,4113.99,4113.99,5430.469999999999
71648,4.0,7.0,12.0,7.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,58.0,315.63,25.0,0.62,993.51,993.51,993.51,1311.43
71649,4.0,7.0,12.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,70.0,315.63,20.0,0.4,910.29,910.29,910.29,1201.5800000000002
71650,4.0,7.0,12.0,7.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,70.0,315.63,25.0,0.71,1818.47,1818.47,1818.47,2400.3799999999997
71651,4.0,7.0,12.0,7.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,70.0,315.63,40.0,3.1,999.8,999.8,999.8,1319.74
71653,4.0,7.0,12.0,7.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,70.0,315.63,100.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,2261.9,2985.71
71656,4.0,7.0,12.0,7.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,100.0,0.37,4092.26,4092.26,4092.2599999999998,5401.78
71664,4.0,7.0,12.0,7.0,2.0,1.0,1.0,8.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,50.0,0.71,1833.78,1821.71,1833.7800000000002,2420.59
71668,4.0,7.0,12.0,7.0,2.0,1.0,1.0,8.0,26.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,18.0,4.52,1748.82,1748.82,1748.8200000000002,2308.44
71670,4.0,7.0,12.0,7.0,2.0,1.0,1.0,8.0,30.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,40.0,3.37,1801.23,1801.23,1801.23,2377.62
71671,4.0,7.0,12.0,7.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,100.0,0.76,4230.38,4230.38,4230.38,5584.1
71672,4.0,7.0,12.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,50.0,3.16,2092.8,2092.8,2092.7999999999997,2762.5
71674,4.0,7.0,12.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,50.0,0.39,2870.47,2870.47,2870.47,3789.02
71675,4.0,7.0,12.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,14.0,1.24,1037.7,1037.7,1037.7,1369.76
71677,4.0,7.0,12.0,7.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,315.63,30.0,1.2,871.99,871.99,871.99,1151.0300000000002
71678,4.0,7.0,12.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,95.0,315.63,50.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,2261.9,2985.71
71680,4.0,7.0,12.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,95.0,315.63,25.0,0.2,1767.81,1767.81,1767.81,2333.51
71686,4.0,7.0,12.0,7.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,107.0,315.63,80.0,0.66,5027.69,5027.69,5027.6900000000005,6636.549999999999
71688,4.0,7.0,12.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,113.0,315.63,50.0,0.72,2877.86,2877.86,2877.8599999999997,3798.78
71690,4.0,7.0,12.0,7.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,113.0,315.63,0.5,0.24,242.09,242.09,242.09,319.56
71698,4.0,7.0,12.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,144.0,315.63,100.0,0.22,5425.56,5425.56,5425.56,7161.740000000001
71700,4.0,7.0,12.0,7.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,144.0,315.63,75.0,0.48,5108.36,5108.36,5108.36,6743.040000000001
71703,4.0,7.0,12.0,7.0,2.0,1.0,1.0,8.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,144.0,315.63,15.0,0.64,1049.95,1049.95,1049.95,1385.9299999999998
71705,4.0,7.0,12.0,7.0,2.0,1.0,1.0,8.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,144.0,315.63,7.0,1.11,977.65,977.65,977.6500000000001,1290.5
71707,4.0,7.0,12.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,150.0,315.63,50.0,0.37,1182.13,1182.13,1182.1299999999999,1560.41
71709,4.0,7.0,12.0,7.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,150.0,315.63,11.865777618481049,0.17,3891.64,3891.64,3891.64,5136.96
71713,4.0,7.0,12.0,7.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,150.0,315.63,50.0,0.56,1734.88,1734.88,1734.88,2290.04
71714,4.0,7.0,12.0,7.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,150.0,315.63,16.0,0.7,2173.55,2178.77,2173.5499999999997,2869.09
71717,4.0,7.0,12.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,162.0,315.63,40.0,1.02,1479.36,1479.36,1479.3600000000001,1952.76
71718,4.0,7.0,12.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,162.0,315.63,11.865777618481049,0.79,3554.6,3557.58,3554.6,4692.07
71720,4.0,7.0,12.0,7.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,162.0,315.63,3.0,0.34,535.02,535.02,535.02,706.2299999999999
71722,4.0,7.0,12.0,7.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,162.0,315.63,7.0,0.15,573.26,573.26,573.26,756.7
71726,4.0,7.0,12.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,180.0,315.63,70.0,0.63,3545.28,3525.05,3545.28,4679.7699999999995
71730,4.0,7.0,12.0,7.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,180.0,315.63,40.0,0.32,2844.71,2844.71,2844.7099999999996,3755.0199999999995
71731,4.0,7.0,12.0,7.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,180.0,315.63,50.0,2.4,1884.65,1884.65,1884.6499999999999,2487.7400000000002
71732,4.0,7.0,12.0,7.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,180.0,315.63,45.0,0.52,2633.83,2633.83,2633.83,3476.66
71733,4.0,7.0,12.0,7.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,180.0,315.63,50.0,0.74,629.16,629.01,629.16,830.49
71734,4.0,7.0,12.0,7.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,180.0,315.63,100.0,1.65,3426.17,3426.17,3426.17,4522.54
71741,4.0,7.0,12.0,13.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,278.94,50.0,0.33,1576.04,1576.04,1576.04,2600.47
71744,4.0,7.0,12.0,13.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,12.0,278.94,30.0,1.7,1104.99,1097.93,1104.99,1823.2299999999998
71747,4.0,7.0,12.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,17.0,278.94,25.0,1.17,1167.78,1167.78,1167.78,1926.84
71750,4.0,7.0,12.0,13.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,17.0,278.94,50.0,1.77,3724.05,3724.05,3724.0499999999997,6144.68
71752,4.0,7.0,12.0,13.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,278.94,6.0,0.78,339.2,339.2,339.2,559.68
71756,4.0,7.0,12.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,43.0,278.94,100.0,0.61,4625.58,4625.58,4625.58,7632.210000000001
71760,4.0,7.0,12.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,63.0,278.94,75.0,0.67,3845.44,3845.44,3845.44,6344.9800000000005
71761,4.0,7.0,12.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,63.0,278.94,75.0,0.43,3482.27,3482.27,3482.27,5745.75
71766,4.0,7.0,12.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,278.94,75.0,2.42,4885.48,4885.48,4885.48,8061.04
71770,4.0,7.0,12.0,13.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,78.0,278.94,25.0,0.44,1136.48,1136.48,1136.48,1875.1899999999998
71774,4.0,7.0,12.0,13.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,278.94,50.0,0.92,3411.72,3411.72,3411.72,5629.34
71775,4.0,7.0,12.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,278.94,20.0,0.87,1471.92,1471.92,1471.9199999999998,2428.67
71776,4.0,7.0,12.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,278.94,50.0,0.7,4051.3,4051.3,4051.2999999999997,6684.650000000001
71779,4.0,7.0,12.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,105.0,278.94,50.0,1.24,4065.78,4065.78,4065.7799999999997,6708.540000000001
71785,4.0,7.0,12.0,13.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,111.0,278.94,75.0,0.64,4566.97,4566.97,4566.97,7535.5
71788,4.0,7.0,12.0,13.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,121.0,278.94,75.0,3.65,3397.19,3397.19,3397.19,5605.360000000001
71794,4.0,7.0,12.0,13.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,126.0,278.94,25.0,0.84,462.33,462.33,462.33000000000004,762.84
71796,4.0,7.0,12.0,13.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,126.0,278.94,30.0,0.28,571.48,571.48,571.48,942.9399999999999
71798,4.0,7.0,12.0,13.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,136.0,278.94,75.0,0.59,3926.59,3926.59,3926.5899999999997,6478.870000000001
71800,4.0,7.0,12.0,13.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,141.0,278.94,30.0,2.06,2967.27,2967.27,2967.27,4896.0
71805,4.0,7.0,12.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,7.0,363.31,40.0,0.25,2202.75,2202.75,2202.75,3127.91
71807,4.0,7.0,12.0,25.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,7.0,363.31,25.0,0.44,2288.23,2288.23,2288.23,3249.29
71810,4.0,7.0,12.0,25.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,363.31,80.0,1.01,2792.64,2792.64,2792.6400000000003,3965.55
71811,4.0,7.0,12.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,363.31,37.0,0.16,1460.37,1460.37,1460.37,2073.73
71812,4.0,7.0,12.0,25.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,363.31,60.0,1.48,3864.38,3864.38,3864.38,5487.42
71817,4.0,7.0,12.0,25.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,42.0,363.31,11.865777618481049,0.59,699.11,699.11,699.11,992.74
71827,4.0,7.0,12.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,70.0,363.31,20.0,0.75,1222.22,1222.22,1222.22,1735.55
71829,4.0,7.0,12.0,25.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,84.0,363.31,40.0,3.51,1211.39,1211.39,1211.3899999999999,1720.1699999999998
71831,4.0,7.0,12.0,25.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,84.0,363.31,50.0,0.29,3498.58,2235.37,3498.58,4967.98
71833,4.0,7.0,12.0,25.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,91.0,363.31,6.0,0.64,324.11,324.11,324.11,460.24
71834,4.0,7.0,12.0,25.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,91.0,363.31,45.0,0.75,2804.7,2804.7,2804.7,3982.67
71835,4.0,7.0,12.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,91.0,363.31,50.0,2.44,1825.47,1825.47,1825.4699999999998,2592.17
71836,4.0,7.0,12.0,25.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,91.0,363.31,40.0,0.42,1987.97,1987.97,1987.97,2822.92
71838,4.0,7.0,12.0,25.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,91.0,363.31,10.0,0.66,441.78,441.78,441.78000000000003,627.33
71843,4.0,7.0,12.0,25.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,112.0,363.31,10.0,4.19,1479.95,1479.95,1479.9499999999998,2101.53
71844,4.0,7.0,12.0,25.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,112.0,363.31,20.0,0.89,1226.63,1226.63,1226.6299999999999,1741.81
71848,4.0,7.0,12.0,25.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,126.0,363.31,75.0,0.62,3460.57,3460.57,3460.57,4914.009999999999
71851,4.0,7.0,12.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,363.31,30.0,0.97,2062.44,2062.44,2062.44,2928.66
71854,4.0,7.0,12.0,25.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,147.0,363.31,15.0,1.78,734.72,734.72,734.7199999999999,1043.3
71855,4.0,7.0,12.0,25.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,147.0,363.31,47.0,0.09,3369.29,3369.29,3369.29,4784.389999999999
71858,4.0,7.0,12.0,25.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,147.0,363.31,20.0,0.22,891.02,891.02,891.02,1265.25
71861,4.0,7.0,12.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,168.0,363.31,50.0,0.91,2700.76,2700.76,2700.7599999999998,3835.08
71867,4.0,7.0,12.0,25.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,189.0,363.31,11.865777618481049,2.04,4075.6,4075.6,4075.6,5787.35
71869,4.0,7.0,12.0,25.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,196.0,363.31,7.0,0.57,636.95,636.95,636.95,904.47
71870,4.0,7.0,12.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,210.0,363.31,100.0,0.59,5434.85,5434.85,5434.85,7717.49
