,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
33172,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,100.0,680.93,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,390536.0,0.390536,3905.36,1225.9174993184465,1237.550033752019,2.5,437433.0,4.37433,437.433,0.0
33176,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,122.0,680.93,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,445002.0,0.445002,4450.02,1225.9174993184465,1237.550033752019,2.0,498439.0,4.98439,498.439,0.0
33178,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,133.0,680.93,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,332284.0,0.332284,3322.84,1225.9174993184465,1237.550033752019,2.0,372186.0,3.72186,372.186,0.0
33179,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,133.0,680.93,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,198251.0,0.198251,1982.51,1225.9174993184465,1237.550033752019,1.0,222058.0,2.22058,222.058,0.0
33187,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,144.0,680.93,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,465123.0,0.465123,4651.23,1225.9174993184465,1237.550033752019,3.0,520977.0,5.20977,520.977,0.0
33188,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,144.0,680.93,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,179678.0,0.179678,1796.78,1225.9174993184465,1237.550033752019,2.0,201254.0,2.01254,201.254,0.0
33189,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,144.0,680.93,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,350229.0,0.350229,3502.29,1225.9174993184465,1237.550033752019,2.0,392286.0,3.92286,392.286,0.0
33192,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,155.0,680.93,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,299617.0,0.299617,2996.17,1225.9174993184465,1237.550033752019,2.0,335597.0,3.35597,335.597,0.0
33193,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,155.0,680.93,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,404623.0,0.404623,4046.23,1225.9174993184465,1237.550033752019,2.5,453212.0,4.53212,453.212,0.0
33197,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,166.0,680.93,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,543004.0,0.543004,5430.04,1225.9174993184465,1237.550033752019,3.5,608210.0,6.0821,608.21,0.0
33198,50.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,166.0,680.93,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,193341.0,0.193341,1933.41,1225.9174993184465,1237.550033752019,1.0,216558.0,2.16558,216.558,0.0
33910,50.0,4.0,7.0,2.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,10.0,676.76,5.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.5608332931358835,370358.0,0.370358,3703.58,1225.9174993184465,1237.550033752019,1.0,1172186.0,11.72186,1172.186,15.0
33916,50.0,4.0,7.0,2.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,100.0,3.0,1.0,0.0,30.0,676.76,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,352739.0,0.352739,3527.39,1225.9174993184465,1237.550033752019,1.0,1116422.0,11.16422,1116.422,0.0
33917,50.0,4.0,7.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,41.0,676.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,390993.0,0.390993,3909.93,1225.9174993184465,1237.550033752019,1.25,1237496.0,12.37496,1237.496,0.0
33921,50.0,4.0,7.0,2.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,51.0,676.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,423408.0,0.423408,4234.08,1225.9174993184465,1237.550033752019,1.25,1340090.0,13.4009,1340.09,0.0
33931,50.0,4.0,7.0,2.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,91.0,676.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,45857.0,0.045857,458.57,1225.9174993184465,1237.550033752019,2.0,145138.0,1.45138,145.138,0.0
33934,50.0,4.0,7.0,2.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,91.0,676.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,19336.0,0.019336,193.36,1225.9174993184465,1237.550033752019,1.0,61199.0,0.61199,61.199,0.0
33977,50.0,4.0,7.0,2.0,28.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,3.0,1.0,0.0,1.0,998.44,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5608332931358835,191585.0,0.191585,1915.85,1225.9174993184465,1237.550033752019,0.5,320903.0,3.20903,320.903,5.0
33990,50.0,4.0,7.0,2.0,32.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,24.0,596.51,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,444835.0,0.444835,4448.35,1225.9174993184465,1237.550033752019,2.0,2047864.0,20.47864,2047.864,0.0
34003,50.0,4.0,7.0,2.0,32.0,3.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,105.0,596.51,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,336999.0,0.336999,3369.99,1225.9174993184465,1237.550033752019,1.0,1551425.0,15.51425,1551.425,0.0
34008,50.0,4.0,7.0,2.0,32.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,115.0,596.51,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.5608332931358835,352890.0,0.35289,3528.9,1225.9174993184465,1237.550033752019,1.0,1624581.0,16.24581,1624.581,10.0
34024,50.0,4.0,7.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,32.0,1040.17,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,342024.0,0.342024,3420.24,1225.9174993184465,1237.550033752019,1.0,1293387.0,12.93387,1293.387,10.0
34033,50.0,4.0,7.0,3.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,50.0,1040.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,467085.0,0.467085,4670.85,1225.9174993184465,1237.550033752019,1.0,1766314.0,17.66314,1766.314,0.0
34190,50.0,4.0,7.0,3.0,41.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,45.0,1199.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,48363.0,0.048363,483.63,1225.9174993184465,1237.550033752019,3.0,182888.0,1.82888,182.888,0.0
34225,50.0,4.0,7.0,3.0,41.0,2.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,162.0,1199.96,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,92849.0,0.092849,928.49,1225.9174993184465,1237.550033752019,0.25,351114.0,3.51114,351.114,0.0
34580,50.0,4.0,7.0,6.0,20.0,2.0,1.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,100.0,823.11,15.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.5608332931358835,122259.0,0.122259,1222.59,1225.9174993184465,1237.550033752019,0.12,462331.0,4.62331,462.331,25.0
34825,50.0,4.0,7.0,8.0,14.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,8.0,898.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,13895.0,0.013895,138.95,1225.9174993184465,1237.550033752019,1.0,52545.0,0.52545,52.545,0.0
34831,50.0,4.0,7.0,8.0,14.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,28.0,898.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,25277.0,0.025277,252.77,1225.9174993184465,1237.550033752019,2.0,95586.0,0.95586,95.586,0.0
34836,50.0,4.0,7.0,8.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,58.0,898.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,25428.0,0.025428,254.28,1225.9174993184465,1237.550033752019,2.0,96158.0,0.96158,96.158,0.0
34863,50.0,4.0,7.0,8.0,14.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,148.0,898.18,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,12150.0,0.01215,121.5,1225.9174993184465,1237.550033752019,1.0,45946.0,0.45946,45.946,0.0
34870,50.0,4.0,7.0,8.0,32.0,5.0,2.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,19.0,1198.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,20967.0,0.020967,209.67,1225.9174993184465,1237.550033752019,1.0,79289.0,0.79289,79.289,0.0
35026,50.0,4.0,7.0,11.0,15.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,14.0,1037.38,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,327094.0,0.327094,3270.94,1225.9174993184465,1237.550033752019,1.0,1236928.0,12.36928,1236.928,0.0
35038,50.0,4.0,7.0,11.0,15.0,1.0,2.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,40.0,1037.38,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,209623.0,0.209623,2096.23,1225.9174993184465,1237.550033752019,14.0,792704.0,7.92704,792.704,0.0
35043,50.0,4.0,7.0,11.0,15.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,1.0,0.0,53.0,1037.38,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,244080.0,0.24408,2440.8,1225.9174993184465,1237.550033752019,5.0,923005.0,9.23005,923.005,0.0
35053,50.0,4.0,7.0,11.0,15.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,79.0,1037.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,142175.0,0.142175,1421.75,1225.9174993184465,1237.550033752019,15.0,537644.0,5.37644,537.644,0.0
35067,50.0,4.0,7.0,11.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,1.0,0.0,147.0,1037.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,33787.0,0.033787,337.87,1225.9174993184465,1237.550033752019,5.0,127768.0,1.27768,127.768,0.0
35075,50.0,4.0,7.0,11.0,15.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,1.0,0.0,160.0,1037.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,25338.0,0.025338,253.38,1225.9174993184465,1237.550033752019,5.0,95818.0,0.95818,95.818,0.0
35211,50.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,7.0,1.0,0.0,9.0,2469.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,319177.0,0.319177,3191.77,1225.9174993184465,1237.550033752019,1.0,482140.0,4.8214,482.14,0.0
35220,50.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,233.0,2469.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,497860.0,0.49786,4978.6,1225.9174993184465,1237.550033752019,1.25,752053.0,7.52053,752.053,0.0
35224,50.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,329.0,2469.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,160606.0,0.160606,1606.06,1225.9174993184465,1237.550033752019,0.5,242607.0,2.42607,242.607,0.0
35233,50.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,425.0,2469.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,260918.0,0.260918,2609.18,1225.9174993184465,1237.550033752019,1.0,394135.0,3.94135,394.135,0.0
35237,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,13.0,855.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,81121.0,0.081121,811.21,1225.9174993184465,1237.550033752019,0.25,446810.0,4.4681,446.81,0.0
35238,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,26.0,855.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,271996.0,0.271996,2719.96,1225.9174993184465,1237.550033752019,1.0,1498137.0,14.98137,1498.137,0.0
35240,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,26.0,855.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,93741.0,0.093741,937.41,1225.9174993184465,1237.550033752019,0.25,516320.0,5.1632,516.32,0.0
35243,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,39.0,855.21,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,298316.0,0.298316,2983.16,1225.9174993184465,1237.550033752019,1.0,1643106.0,16.43106,1643.106,0.0
35245,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,7.0,1.0,0.0,52.0,855.21,15.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,448933.0,0.448933,4489.33,1225.9174993184465,1237.550033752019,1.0,2472694.0,24.72694,2472.694,35.0
35252,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,104.0,855.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,141008.0,0.141008,1410.08,1225.9174993184465,1237.550033752019,0.5,776663.0,7.76663,776.663,0.0
35253,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,117.0,855.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,121609.0,0.121609,1216.09,1225.9174993184465,1237.550033752019,0.25,669814.0,6.69814,669.814,0.0
35257,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,143.0,855.21,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,200915.0,0.200915,2009.15,1225.9174993184465,1237.550033752019,0.5,1106627.0,11.06627,1106.627,0.0
35259,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,156.0,855.21,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,291396.0,0.291396,2913.96,1225.9174993184465,1237.550033752019,1.0,1604991.0,16.04991,1604.991,0.0
35260,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,169.0,855.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,101454.0,0.101454,1014.54,1225.9174993184465,1237.550033752019,0.25,558802.0,5.58802,558.802,0.0
35261,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,169.0,855.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,171225.0,0.171225,1712.25,1225.9174993184465,1237.550033752019,0.5,943096.0,9.43096,943.096,0.0
35262,50.0,4.0,8.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,182.0,855.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,142788.0,0.142788,1427.88,1225.9174993184465,1237.550033752019,0.5,786467.0,7.86467,786.467,0.0
35271,50.0,4.0,8.0,2.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,134.0,1143.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,9974.0,0.009974,99.74,1225.9174993184465,1237.550033752019,1.0,54937.0,0.54937,54.937,0.0
35276,50.0,4.0,8.0,2.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,235.0,1143.64,2.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,1.5608332931358835,184806.0,0.184806,1848.06,1225.9174993184465,1237.550033752019,0.5,1017899.0,10.17899,1017.899,5.0
35280,50.0,4.0,8.0,2.0,17.0,6.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,100.0,7.0,1.0,0.0,256.0,1143.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,351284.0,0.351284,3512.84,1225.9174993184465,1237.550033752019,1.0,1934850.0,19.3485,1934.85,0.0
35284,50.0,4.0,8.0,2.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,4.0,100.0,7.0,1.0,0.0,277.0,1143.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,437688.0,0.437688,4376.88,1225.9174993184465,1237.550033752019,1.0,2410758.0,24.10758,2410.758,0.0
